LensID,Title,true_category,predicted_one,confidence_one,predicted_two,confidence_two
170-212-202-778-566,Health care scarf used for clearing and activating the channels and collaterals and relieving fatigue of neck muscle strains,Metal Textiles,Natural Textiles,0.46,Synthetic Textiles,0.26
141-032-301-236-05X,TEXTILE PRODUCT AND METAL FIBER,Metal Textiles,Metal Textiles,0.95,Synthetic Textiles,0.03
133-885-484-951-877,"Method for Producing Planar Metallised Textile Structures, Planar Metallised Textile Structure and Use of the Thus Produced Planar Metallised Textile Structure",Metal Textiles,Metal Textiles,0.98,Natural Textiles,0.005
140-171-759-409-147,BURNER MEMBRANE COMPRISING MACHINED METAL FIBER BUNDLES,Metal Textiles,Metal Textiles,0.98,Natural Textiles,0.005
017-831-697-919-337,Process for electroless metallization of sheetlike textile substrates,Metal Textiles,Metal Textiles,0.95,Other,0.02
000-272-647-193-093,Fabric cabable of reflecting radar waves - has metallic component incorporated in it,Metal Textiles,Metal Textiles,0.8,Synthetic Textiles,0.2
129-948-213-858-583,ACTIVE TEXTILES,Metal Textiles,Metal Textiles,0.88,Mineral Textiles,0.06
006-611-389-748-405,Techniques for incorporating stretchable conductive textile traces and textile-based sensors into knit structures,Metal Textiles,Metal Textiles,0.65,Synthetic Textiles,0.15
166-728-973-131-747,A TEXTILE STRUCTURE FOR THE REINFORCEMENT OF A POLYMER MATERIAL,Metal Textiles,Metal Textiles,0.95,Mineral Textiles,0.02
059-731-245-832-973,A TEXTILE FABRIC OF METAL-COATED FIBERS FOR ELECTROMAGNETIC SHIELDING AND A METHOD FOR PREPARING THE SAME,Metal Textiles,Metal Textiles,0.98,Natural Textiles,0.005
029-524-899-197-841,Use of a textile pile material,Metal Textiles,Other,0.96,Metal Textiles,0.01
029-532-429-087-322,Textile product particularly for the goldsmiths ware and clothing sectors and relative manufacturing method,Metal Textiles,Metal Textiles,0.75,Synthetic Textiles,0.2
027-646-091-243-051,A METAL ELEMENT BASED TEXTILE PRODUCT WITH IMPROVED WIDTHWISE STABILITY,Metal Textiles,Metal Textiles,0.95,Mineral Textiles,0.02
036-308-167-271-61X,METALLIZED BREATHABLE COMPOSITE TEXTILE AND METHOD OF FABRICATING SAME,Metal Textiles,Metal Textiles,0.75,Synthetic Textiles,0.2
055-773-895-405-332,NON-LEACHING ANTI-MICROBIAL TEXTILE,Metal Textiles,Metal Textiles,0.95,Mineral Textiles,0.02
042-465-840-773-553,CONDUCTIVE MATERIALS AND THEIR METHODS OF PREPARATION BY METALLIZATION WITH METAL COMPLEX CONDUCTIVE INK COMPOSITIONS,Metal Textiles,Metal Textiles,0.95,Other,0.02
070-044-151-300-881,Antibacterial textile finishes utilizing zironyl acetate complexes of inorganic peroxides,Metal Textiles,Natural Textiles,0.9,Other,0.05
050-042-991-028-863,TEXTILE STRUCTURE,Metal Textiles,Other,0.96,Metal Textiles,0.01
037-481-097-929-986,Water resistant textile coating and method of using the same,Metal Textiles,Other,0.96,Metal Textiles,0.01
141-032-512-537-418,"METHOD FOR PRODUCING METALIZED TEXTILE FABRIC, METALIZED TEXTILE FABRIC, AND USE OF THE METALIZED TEXTILE FABRIC THUS PRODUCED",Metal Textiles,Metal Textiles,0.98,Natural Textiles,0.005
118-142-350-652-934,BLENDED WOVEN FABRIC USING TWISTED METALLIC YARN,Metal Textiles,Metal Textiles,0.96,Natural Textiles,0.01
148-070-119-579-840,Intelligent textile technology based on flexible semiconductor skins,Metal Textiles,Metal Textiles,0.55,Synthetic Textiles,0.35
175-385-729-694-42X,"Method for producing metal nanofibers, yarns and textiles",Metal Textiles,Metal Textiles,0.99,Mineral Textiles,0.003
039-132-341-214-972,Intelligent textile technology based on flexible semiconductor skins,Metal Textiles,Synthetic Textiles,0.55,Metal Textiles,0.3
182-154-987-558-928,Electronic Textiles with Electronic Devices on Ribbons,Metal Textiles,Synthetic Textiles,0.8,Other,0.15
023-908-832-136-432,Shrink-proof anti-wrinkle all-cotton textile fabric,Natural Textiles,Natural Textiles,0.98,Metal Textiles,0.005
037-200-533-346-768,Flame resistant fabrics having cellulosic filament yarns,Natural Textiles,Natural Textiles,0.95,Synthetic Textiles,0.03
006-871-513-754-919,"Yarns, high wear resistance fabrics and objects made therefrom",Natural Textiles,Other,0.6,Metal Textiles,0.1
016-916-010-019-268,METHOD FOR PRODUCING BAMBOO BOARD,Natural Textiles,Natural Textiles,0.98,Metal Textiles,0.005
015-620-233-691-87X,NATURAL SILK MADE FROM SUNFLOWER FIBRES,Natural Textiles,Natural Textiles,0.98,Metal Textiles,0.005
040-071-409-533-216,Wear-resistant bamboo fiber textile fabric,Natural Textiles,Natural Textiles,0.98,Metal Textiles,0.005
026-787-858-248-521,CLEANING CLOTH,Natural Textiles,Other,0.6,Natural Textiles,0.15
013-415-974-758-490,BIODEGRADABLE DISPOSABLE SCRUBBER AND METHOD FOR MAKING THE SCRUBBER,Natural Textiles,Natural Textiles,0.92,Other,0.05
023-226-348-485-413,Bamboo filament underwear knitted fabric,Natural Textiles,Natural Textiles,0.8,Synthetic Textiles,0.2
071-317-891-936-356,Health-care bamboo fiber textile fabric,Natural Textiles,Natural Textiles,0.98,Metal Textiles,0.005
066-537-410-049-259,Chitin fibre silk fibre blending facial mask,Natural Textiles,Natural Textiles,0.98,Metal Textiles,0.005
068-755-367-742-573,Preparation of stretchable wool textiles,Natural Textiles,Natural Textiles,0.98,Metal Textiles,0.005
087-875-708-278-082,Textile bag,Natural Textiles,Natural Textiles,0.97,Other,0.015
112-806-627-480-583,Improvements in or relating to yarns or textiles made from such yarns which are manufactured of rabbit's hair,Natural Textiles,Natural Textiles,0.98,Metal Textiles,0.005
030-361-226-191-56X,Anti-mosquito fabric capable of permanently releasing large number of anions,Natural Textiles,Other,0.64,Synthetic Textiles,0.3
011-289-808-425-861,Rayon structure,Natural Textiles,Synthetic Textiles,0.95,Other,0.03
114-391-123-860-903,A METHOD OF PRODUCING PAPER FROM KENAF,Natural Textiles,Other,0.87,Natural Textiles,0.1
092-829-375-033-995,Smooth rabbit wool textile,Natural Textiles,Natural Textiles,0.85,Synthetic Textiles,0.1
094-555-638-850-469,Improvements relating to felted fabrics and to hat bodies made therefrom,Natural Textiles,Natural Textiles,0.85,Synthetic Textiles,0.1
131-233-479-546-109,Catamenial tampon - with rayon fibres projection through crepe paper layer,Natural Textiles,Synthetic Textiles,0.92,Natural Textiles,0.03
142-522-502-667-41X,MANUFACTURING METHOD FOR COIR NET,Natural Textiles,Natural Textiles,0.98,Metal Textiles,0.005
155-459-733-164-281,"Ramie textile finishing agent, finishing method and application",Natural Textiles,Natural Textiles,0.98,Metal Textiles,0.005
138-773-023-677-305,Banana technical fiber and flax blended sofa fabric,Natural Textiles,Natural Textiles,0.98,Metal Textiles,0.005
052-537-615-048-542,Textile fabric with good breathable effect,Natural Textiles,Other,0.58,Natural Textiles,0.2
137-428-375-535-147,Bamboo fiber and modal four-side elastic fabric and weaving technology thereof,Natural Textiles,Natural Textiles,0.98,Synthetic Textiles,0.01
135-459-197-742-31X,Hemp textile,Natural Textiles,Natural Textiles,0.95,Synthetic Textiles,0.03
196-274-050-199-457,Mosquito-repelling textile composite fabric,Natural Textiles,Natural Textiles,0.98,Synthetic Textiles,0.01
079-455-339-538-481,Process for flame-proofing treatment of textile sheet materials and products treated by such process,Natural Textiles,Natural Textiles,0.4,Synthetic Textiles,0.4
030-530-070-052-831,Process for the treatment of raw vegetable fibres,Natural Textiles,Natural Textiles,0.98,Metal Textiles,0.005
073-937-277-311-612,"A method for preparing a product of angora fibre, a product made of angora fibre, and the use of a product made of angora fibre",Natural Textiles,Natural Textiles,0.98,Metal Textiles,0.005
132-887-594-932-557,Ultra-light organic cotton textile fabric and preparation method thereof,Natural Textiles,Synthetic Textiles,0.65,Natural Textiles,0.35
102-801-274-692-090,Ramie fibers processing machine,Natural Textiles,Natural Textiles,0.98,Metal Textiles,0.005
119-529-777-863-389,"Compound black reactive dye composition, and applications thereof and fiber or fiber textile made thereby",Natural Textiles,Other,0.4,Natural Textiles,0.3
110-714-099-536-457,Vinyl acetate-ethylene-copolymer dispersions and textile web material treated therewith,Natural Textiles,Synthetic Textiles,0.8,Other,0.1
018-025-829-649-771,Anti-fracture textile yarn,Natural Textiles,Synthetic Textiles,0.65,Natural Textiles,0.3
128-104-069-507-335,TECHNOLOGY FOR RECLAIMING SILK FIBRE FROM BISU WASTE,Natural Textiles,Natural Textiles,0.98,Metal Textiles,0.005
110-923-411-162-818,Antibacterial high-tensile textile fabric,Natural Textiles,Synthetic Textiles,0.8,Natural Textiles,0.15
042-610-431-812-791,Durable natural fiber textile and preparation method thereof,Natural Textiles,Natural Textiles,0.99,Other,0.005
099-915-591-660-032,Waterproof textile,Natural Textiles,Synthetic Textiles,0.65,Natural Textiles,0.3
124-771-047-808-448,Dyeing and finishing method for flax corrosion-resistant and radiation-resistant fabric,Natural Textiles,Natural Textiles,0.7,Synthetic Textiles,0.25
015-958-954-599-684,Bamboo fiber textile fabric breathable work clothes,Natural Textiles,Natural Textiles,0.7,Synthetic Textiles,0.25
122-331-226-896-234,Double-layer leno-selvage device,Natural Textiles,Natural Textiles,0.9,Other,0.1
060-945-422-354-255,Natural Fibre Material,Natural Textiles,Natural Textiles,0.98,Metal Textiles,0.005
027-429-449-890-560,Biologically degradable string for tying plants - comprises natural fibres e.g. cotton twisted together with degradable artificial one e.g. rayon or viscose-rayon,Natural Textiles,Natural Textiles,0.85,Synthetic Textiles,0.1
137-172-189-743-480,Light wt. textile floor covering,Natural Textiles,Natural Textiles,0.7,Mineral Textiles,0.3
063-008-720-434-483,Radiation-proof textile fabric,Natural Textiles,Metal Textiles,0.85,Natural Textiles,0.1
059-719-124-549-889,High-strength bamboo tencel home textile fabric and production method thereof,Natural Textiles,Natural Textiles,0.9,Synthetic Textiles,0.05
042-909-978-655-714,FLAME RETARDANT TREATMENT OF POLYAMIDE FIBRE MATERIAL,Natural Textiles,Natural Textiles,0.5,Synthetic Textiles,0.3
146-486-905-133-869,Method of Manufacturinng the Strechable Wool Textile and the Strechable Wool Textile Produced Thereby,Natural Textiles,Natural Textiles,0.98,Synthetic Textiles,0.01
147-542-332-757-69X,Improvements in or relating to the sizing of viscose rayon fibres and yarns,Natural Textiles,Synthetic Textiles,0.98,Natural Textiles,0.01
163-420-857-564-326,Odor-resistant textile,Natural Textiles,Synthetic Textiles,0.6,Natural Textiles,0.35
155-196-028-048-902,Process for finishing keratinous fibre fabrics,Natural Textiles,Natural Textiles,0.85,Synthetic Textiles,0.1
137-402-250-917-795,Antibacterial hydrophobic linen rayon interwoven fabric,Natural Textiles,Natural Textiles,0.9,Synthetic Textiles,0.04
095-968-305-263-962,Flashy bamboo charcoal textile fabric and preparation method thereof,Natural Textiles,Other,0.75,Synthetic Textiles,0.25
191-539-452-846-409,"Water jet-consolidated textile covering is for use in e.g. floor or wall coverings and made of dicotyl bast fibres (flax, hemp, jute etc) or monocotyl leaf fibres (sisal, manila etc) and/or animal hair",Natural Textiles,Natural Textiles,1.0,Metal Textiles,0.0
073-148-533-592-803,Weft-elastic antibacterial environment-friendly comfortable stretch yarn and flax woven fabric and production process,Natural Textiles,Natural Textiles,0.65,Synthetic Textiles,0.3
127-374-941-197-290,Cool and comfortable rayon Roman cloth,Natural Textiles,Other,0.75,Natural Textiles,0.2
189-024-617-738-808,Kenaf core/resin composite oil-absorption material and preparation method thereof,Natural Textiles,Natural Textiles,0.85,Synthetic Textiles,0.1
187-333-957-044-403,Modal fabric,Natural Textiles,Natural Textiles,0.7,Synthetic Textiles,0.25
023-419-867-586-129,Durable antibacterial textile fabric and preparation method thereof,Natural Textiles,Natural Textiles,0.98,Synthetic Textiles,0.01
163-017-936-737-088,Novel composite fiber textile material with good breathability and anti-radiation effect,Natural Textiles,Natural Textiles,0.65,Synthetic Textiles,0.25
179-476-245-836-902,Polyamide fibre rayon bamboo joint latitude bullet,Natural Textiles,Synthetic Textiles,0.95,Other,0.03
055-000-704-316-042,Antistatic finishing method for wool textiles,Natural Textiles,Natural Textiles,0.98,Metal Textiles,0.005
062-222-104-158-615,Process for the production of cashmere yarns,Natural Textiles,Natural Textiles,0.98,Metal Textiles,0.005
107-274-364-166-879,Method for improving thermal insulation performance of kapok fiber,Natural Textiles,Natural Textiles,0.98,Metal Textiles,0.005
080-249-141-200-352,Oil-resistant and water-repellent cotton textile fabric,Natural Textiles,Natural Textiles,0.99,Other,0.01
020-664-978-426-822,Very fine mixed angora wool/synthetic fibre yarn - has fineness of from 60 to 250 nanometres,Natural Textiles,Synthetic Textiles,0.55,Natural Textiles,0.4
067-611-275-190-864,Technique for processing regenerated keratin functional fibre,Natural Textiles,Natural Textiles,0.9,Synthetic Textiles,0.05
134-446-500-485-821,Hyaluronic acid/silk fibroin nano-fibre and preparation method thereof,Natural Textiles,Natural Textiles,0.98,Synthetic Textiles,0.01
027-355-159-504-300,Alkali-resistant textile fabric,Natural Textiles,Natural Textiles,0.55,Synthetic Textiles,0.35
134-524-004-856-065,Device of many wool cashmere fibre image consecutive collection discernments,Natural Textiles,Natural Textiles,0.98,Metal Textiles,0.005
098-120-410-424-386,POLYVINYL ACETATE EMULSION AND TEXTILE SIZE HAVING ANTIREDEPOSITION EFFECT,Natural Textiles,Other,0.85,Synthetic Textiles,0.15
139-199-801-294-662,SILK-BASED FIBRE,Natural Textiles,Natural Textiles,0.98,Synthetic Textiles,0.01
017-722-842-022-022,Spun silk fiber blending cotton fabric for home textiles,Natural Textiles,Natural Textiles,0.98,Metal Textiles,0.005
196-713-185-051-312,ACETATE TEXTILE FABRIC AND ITS PRODUCTION,Natural Textiles,Synthetic Textiles,0.96,Other,0.02
111-327-088-807-668,Modal sleeping bag,Natural Textiles,Natural Textiles,0.85,Other,0.1
069-373-850-178-098,Textile fabric with high comfort,Natural Textiles,Synthetic Textiles,0.7,Natural Textiles,0.2
178-066-872-771-636,Fabric based on lyocell and production process,Natural Textiles,Synthetic Textiles,0.95,Natural Textiles,0.05
052-331-545-599-512,Bamboo fiber textile fabric clothes capable of preserving heat of food,Natural Textiles,Natural Textiles,0.98,Metal Textiles,0.005
187-316-382-204-589,Production technology of nano titanium cotton bamboo fiber anti-electromagnetic textile yarns,Natural Textiles,Natural Textiles,0.85,Mineral Textiles,0.1
083-871-233-533-874,Worsted high count yarn technological method for blended spinning cashmere fibre and natural silk fibre,Natural Textiles,Natural Textiles,0.98,Metal Textiles,0.005
068-965-899-292-281,Non-static acetate fiber textile line with uniform dyeing and avoidance of color loss,Natural Textiles,Synthetic Textiles,0.97,Natural Textiles,0.01
139-808-552-554-611,Fibrillation of natural fibres,Natural Textiles,Natural Textiles,0.98,Other,0.02
151-052-167-772-687,METHOD FOR MAKING A FIBRE COMPRISING NATURAL FIBRE NANOPARTICLES,Natural Textiles,Natural Textiles,0.98,Metal Textiles,0.005
069-888-422-714-045,Preparation method of kapok viscose fiber,Natural Textiles,Natural Textiles,0.9,Synthetic Textiles,0.05
182-615-149-828-852,Moisture-absorbing wear-resistant pilling-resistant flame-retardant fabric,Natural Textiles,Synthetic Textiles,0.7,Natural Textiles,0.2
120-585-322-521-835,"Wool, pearl fibre, modal, viscose blended yarn and method of processing the same",Natural Textiles,Synthetic Textiles,0.8,Natural Textiles,0.1
100-302-444-047-467,Kenaf aramid fiber synthetic fiber/ aramid fiber filament composite yarn based on sirofil and processing method thereof,Natural Textiles,Synthetic Textiles,0.85,Natural Textiles,0.15
154-041-678-766-348,Manufacture of yarns from hard fibres,Natural Textiles,Natural Textiles,0.96,Metal Textiles,0.01
138-509-104-884-768,Novel waterproof and breathable composite fiber textile material,Natural Textiles,Natural Textiles,0.7,Synthetic Textiles,0.2
013-140-979-404-405,Acid modified polyvinyl acetate textile sizes,Natural Textiles,Other,0.85,Synthetic Textiles,0.1
129-546-598-584-138,Improvements relating to textiles containing artificial fibres of protein,Natural Textiles,Synthetic Textiles,0.75,Other,0.18
033-189-081-661-459,Ecological textile material,Natural Textiles,Natural Textiles,0.95,Other,0.02
113-272-147-513-65X,Processing method of acarus-killing antibacterial textile fabric,Natural Textiles,Natural Textiles,0.65,Synthetic Textiles,0.3
153-256-128-574-482,RAYON FIBER,Natural Textiles,Other,0.95,Natural Textiles,0.05
178-805-666-321-606,Silk compound fabric with it is cold -proof frivolous,Natural Textiles,Natural Textiles,0.9,Mineral Textiles,0.08
008-080-019-414-195,Down jacket fabric with nanometer self-cleaning function,Natural Textiles,Natural Textiles,0.75,Synthetic Textiles,0.15
071-623-840-976-548,PRODUCTION OF WOOL FIBER HAVING EXCELLENT DIMENSIONAL STABILITY,Natural Textiles,Natural Textiles,0.98,Synthetic Textiles,0.01
074-838-689-620-289,Stretch -proofing textile bamboo joint yarn,Natural Textiles,Natural Textiles,0.98,Metal Textiles,0.005
055-831-042-219-178,Production process of banana fiber/tencel/viscose blended yarn home textile fabric,Natural Textiles,Natural Textiles,0.95,Synthetic Textiles,0.03
094-511-533-491-303,METHOD OF PRODUCING FIBRE OF KENAF BAST,Natural Textiles,Natural Textiles,0.98,Metal Textiles,0.005
083-680-705-941-824,Preparation process of organic cotton and wool blended fabric,Natural Textiles,Natural Textiles,0.98,Metal Textiles,0.005
170-408-711-049-729,Ramie aramid fibre scribbled and its finishing process,Natural Textiles,Synthetic Textiles,0.7,Natural Textiles,0.2
102-930-550-334-363,Production technology of antibacterial wool textile,Natural Textiles,Natural Textiles,0.98,Other,0.02
096-622-835-330-657,Healthy yarn of tea napkin silk fibre,Natural Textiles,Natural Textiles,0.98,Metal Textiles,0.005
112-263-883-364-321,Plant fibre mat and method of making a plant fibre mat,Natural Textiles,Natural Textiles,0.96,Synthetic Textiles,0.02
030-940-994-875-733,Wound textile waterproofing fabric,Natural Textiles,Synthetic Textiles,0.55,Natural Textiles,0.35
161-967-328-663-771,A WOVEN TEXTILE FABRIC,Natural Textiles,Synthetic Textiles,0.85,Other,0.1
025-925-477-755-956,Textile fabric,Natural Textiles,Synthetic Textiles,0.5,Natural Textiles,0.4
141-527-108-357-743,Light breathable rayon fabric,Natural Textiles,Synthetic Textiles,0.75,Natural Textiles,0.2
161-780-864-647-724,Production process system of Lyocell spun-laced invisible nonwoven fabric,Natural Textiles,Natural Textiles,0.85,Other,0.1
154-048-565-758-263,Manufacturing process of moisture-absorbing and sweat-releasing cotton textile applicable to sportswear,Natural Textiles,Natural Textiles,0.9,Synthetic Textiles,0.05
101-776-381-872-240,Environment-friendly rayon crepe,Natural Textiles,Other,0.9,Natural Textiles,0.1
