LensID,Title,true_category,predicted_one,confidence_one,predicted_two,confidence_two
054-836-703-017-773,Electrically conducting textile and the method for realizing the same,Mineral Textiles,Mineral Textiles,0.95,Synthetic Textiles,0.03
170-719-279-265-227,Method for manufacturing a heat insulation,Mineral Textiles,Mineral Textiles,0.75,Metal Textiles,0.1
034-765-936-752-022,TEXTILE COMPRISING CERAMIC,Mineral Textiles,Mineral Textiles,0.8,Natural Textiles,0.1
001-534-658-918-591,"FUNCTIONAL COATING METHOD OF BASALT FIBER AND BASALT FIBER CORE TWISTED YARN, BASALT FIBER AND BASALT FIBER CORE TWISTED YARN BY USING THE METHOD, AND PRODUCT WOVEN THEREFROM",Mineral Textiles,Mineral Textiles,0.99,Natural Textiles,0.005
105-373-193-061-351,Molding of glass wool with wrinkle-free surface,Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.01
151-682-261-067-884,GLASS FIBER PRODUCT CONTAINING RECYCLED GLASS FIBERS AND PROCESS FOR RECYCLING GLASS FIBER PRODUCTS,Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.01
057-242-034-432-160,"SMOOTH TEXTILE REINFORCEMENT FOR PULTRUSION, METHOD AND DEVICE FOR PRODUCING SAME, AND USE THEREOF IN THE MANUFACTURE OF COMPONENTS USING PULTRUSION",Mineral Textiles,Mineral Textiles,0.95,Synthetic Textiles,0.05
196-354-800-007-638,Basalt fiber composite and method of fabricating of the basalt fiber composite,Mineral Textiles,Mineral Textiles,0.98,Metal Textiles,0.01
005-084-291-819-414,"BINDER FOR GLASS FIBER, GLASS FIBER, MANUFACTURING METHOD OF GLASS FIBER AND GLASS FIBER-REINFORCED THERMOPLASTIC RESIN MATERIAL",Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.01
120-745-523-788-528,Pipeline repairing hose based on basalt fibers,Mineral Textiles,Mineral Textiles,0.85,Synthetic Textiles,0.12
001-662-933-367-015,Glass fiber and glass fiber composite material,Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.01
025-467-947-875-157,DESIZING GLASS TEXTILE MATERIALS,Mineral Textiles,Mineral Textiles,0.95,Natural Textiles,0.02
003-750-950-039-534,"Glass composition for glass fiber, glass fiber, method for making a glass fiber, and composite material",Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.01
152-249-574-601-709,IMPROVED TRAMPOLINE,Mineral Textiles,Other,0.85,Synthetic Textiles,0.1
087-288-381-994-864,Preparation process and application of antistatic cashmere blended yarn,Mineral Textiles,Natural Textiles,0.9,Synthetic Textiles,0.07
153-536-754-086-423,"Multidirectional ceramic fibre textures based on silicon compounds, their manufacture and composites thus reinforced.",Mineral Textiles,Mineral Textiles,0.97,Metal Textiles,0.01
154-478-120-321-958,Method of cleaning fibreglass,Mineral Textiles,Other,0.85,Mineral Textiles,0.1
184-990-571-213-21X,Basalt fiber skis,Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.01
190-568-920-237-046,GLASS WOOL CUTTING DEVICE AND METHOD FOR MANUFACTURING GLASS WOOL PELLET USING THE SAME,Mineral Textiles,Mineral Textiles,0.99,Other,0.01
020-583-891-373-639,Basalt fiber composite frame pipe,Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.01
006-409-510-824-045,Antibacterial flame-retardant textile fabric,Mineral Textiles,Other,0.6,Synthetic Textiles,0.15
056-014-383-208-297,"TREATMENT AGENT FOR PREVENTING ASBESTOS FIBER FROM SCATTERING, METHOD FOR PREVENTING ASBESTOS FIBER FROM SCATTERING, AND METHOD FOR REMOVING ASBESTOS FIBER",Mineral Textiles,Mineral Textiles,0.98,Metal Textiles,0.005
043-917-546-662-52X,Textile fabric,Mineral Textiles,Mineral Textiles,0.95,Synthetic Textiles,0.02
042-326-252-692-570,Modified basalt fiber,Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.01
087-873-124-792-10X,Basalt fiber oxford fabric,Mineral Textiles,Mineral Textiles,0.98,Synthetic Textiles,0.02
116-524-343-975-410,FIBREGLASS REINFORCED PLASTIC,Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.01
048-752-027-037-668,Light transmissive fiber integrated knit textile,Mineral Textiles,Synthetic Textiles,0.8,Mineral Textiles,0.1
099-301-127-590-855,FORMWORK PANEL,Mineral Textiles,Mineral Textiles,0.98,Synthetic Textiles,0.01
070-881-086-931-721,Far-infrared ceramic chemical fibre,Mineral Textiles,Synthetic Textiles,0.95,Mineral Textiles,0.04
112-834-452-956-639,ILLUMINATED FABRIC COMPRISING GLASS FIBRES,Mineral Textiles,Mineral Textiles,0.98,Synthetic Textiles,0.01
132-412-072-605-330,FIBREGLASS PROCESSING TANK,Mineral Textiles,Mineral Textiles,0.98,Synthetic Textiles,0.01
136-776-032-227-286,"Basalt fiber cloth dyeing method, basalt fiber color cloth and application",Mineral Textiles,Mineral Textiles,0.98,Metal Textiles,0.01
001-118-984-202-30X,SIZED YARN INTENDED TO UNDERGO A TEXTILE OPERATION,Mineral Textiles,Mineral Textiles,0.95,Synthetic Textiles,0.02
175-807-597-453-217,Method for activating hemostatic systems by applying a hemostatic textile,Mineral Textiles,Mineral Textiles,0.9,Other,0.04
029-917-262-601-568,Apparatus for manufacturing a bio-ceramic additive textile and the method thereof,Mineral Textiles,Mineral Textiles,0.9,Other,0.05
031-563-325-461-168,SELF-ADHESIVE WATER-ACTIVABLE GLASS WEB,Mineral Textiles,Mineral Textiles,0.98,Synthetic Textiles,0.01
019-484-051-963-274,"GLASS WOOL COMPACT PRODUCTION METHOD, GLASS WOOL COMPACT, AND VACCUMED HEAT INSULATOR",Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.01
023-582-708-935-993,Glass formula applicable to production of glass fiber textile yarns,Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.005
099-426-750-892-328,COVER GLASS AND A MANUFACTURING METHOD THEREOF USING GLASS WOOL,Mineral Textiles,Mineral Textiles,0.98,Metal Textiles,0.005
061-621-155-584-309,MINERAL WOOL PRODUCT AND MANUFACTURING METHOD,Mineral Textiles,Mineral Textiles,0.99,Natural Textiles,0.005
141-610-730-777-34X,METHOD FOR RECYCLING MINERAL WOOL MATERIAL,Mineral Textiles,Mineral Textiles,0.99,Other,0.01
169-517-901-073-452,Glass fiber and glass fiber composite material,Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.01
046-837-197-078-032,GLASS-COATED METALLIC FILAMENT CABLES FOR USE IN ELECTRICAL HEATABLE TEXTILES,Mineral Textiles,Metal Textiles,0.9,Mineral Textiles,0.07
123-007-962-252-99X,Inorganic textile fiber material used as a replacement for spring mats in I.C. engine exhaust gas converters is produced from high-temperature resistant high textile aluminum oxide-modified silicic acid stacked fibers,Mineral Textiles,Mineral Textiles,0.99,Metal Textiles,0.005
047-908-806-497-323,Preparation process of basalt fiber knitted fabric,Mineral Textiles,Mineral Textiles,0.85,Natural Textiles,0.1
136-664-624-743-034,Phosphated asbestos fibers,Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.01
146-402-118-226-301,Glass compositions and their fibers,Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.01
014-358-097-469-520,CARBON-COATED CERAMIC TEXTILES,Mineral Textiles,Mineral Textiles,0.95,Synthetic Textiles,0.02
161-120-188-551-431,Environment-friendly ceramic waste made textile ceramic eyelet,Mineral Textiles,Mineral Textiles,0.95,Synthetic Textiles,0.02
092-099-540-746-760,LAMINAR TEXTILE MATERIAL FOR A BATTERY ELECTRODE,Mineral Textiles,Mineral Textiles,0.5,Synthetic Textiles,0.4
084-325-091-564-744,Method of printing on fibreglass,Mineral Textiles,Mineral Textiles,0.95,Natural Textiles,0.03
002-349-397-407-33X,Basalt fiber composite bar,Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.005
090-902-805-978-143,Sized woven glass fabric,Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.01
052-283-930-019-875,Heat-resistant textile based on carborane ceramic coating,Mineral Textiles,Synthetic Textiles,0.95,Mineral Textiles,0.02
093-721-767-029-583,HIGHLY ALKALI-RESISTANT TEXTILE GLASS,Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.01
176-966-715-102-659,Protective clothing fabric capable of generating air heat insulation layer,Mineral Textiles,Mineral Textiles,0.5,Synthetic Textiles,0.4
097-272-275-736-585,Insulation product from rotary and textile inorganic fibers and thermoplastic fibers,Mineral Textiles,Mineral Textiles,0.95,Synthetic Textiles,0.04
107-845-640-735-625,Patterned glass fiber textile,Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.01
155-255-203-513-515,ASBESTOS FIBERS MODIFIED WITH ORGANIC DYES,Mineral Textiles,Mineral Textiles,0.98,Natural Textiles,0.01
111-325-590-386-791,Automatic winding device for ceramic fiber textile cotton,Mineral Textiles,Mineral Textiles,0.98,Synthetic Textiles,0.01
175-211-233-447-273,Static dissipative glass filtration fabric,Mineral Textiles,Mineral Textiles,0.98,Synthetic Textiles,0.01
115-413-809-632-869,Laminar textile material for a battery electrode,Mineral Textiles,Mineral Textiles,0.6,Synthetic Textiles,0.35
174-919-240-252-359,METHOD AND APPARATUS FOR PREDICTING NATURAL EMISSION OF ASBESTOS FIBER,Mineral Textiles,Mineral Textiles,0.98,Natural Textiles,0.01
120-620-062-864-436,Ultraviolet-proof ceramic particle-exposed textile fabric,Mineral Textiles,Mineral Textiles,0.75,Natural Textiles,0.15
008-343-848-189-134,"Al2O3-containing, high-temperature resistant glass sliver with highly textile character, and products thereof",Mineral Textiles,Mineral Textiles,0.98,Metal Textiles,0.01
102-025-302-130-206,"GLASS WOOL, AND VACUUM HEAT INSULATION MATERIAL USING SAME",Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.01
159-155-231-450-176,Novel textile fabric,Mineral Textiles,Other,0.8,Natural Textiles,0.1
021-325-182-583-89X,"FUNCTIONAL COATING METHOD OF BASALT FIBER AND BASALT FIBER CORE, BASALT FIBER AND BASALT FIBER CORE COATED BY USING THE MOTHOD AND ARTICLE WEAVED THEREFROM",Mineral Textiles,Mineral Textiles,1.0,Metal Textiles,0.0
022-806-669-079-349,Basalt fiber anchor rod,Mineral Textiles,Mineral Textiles,0.95,Metal Textiles,0.03
162-914-296-423-569,MINERAL WOOL PLANT SUBSTRATE,Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.004
188-975-983-257-294,GLASS FIBER FOR GLASS-FIBER REINFORCED RESIN AND GLASS- FIBER REINFORCED RESIN USING THE SAME,Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.01
077-136-609-174-104,Basalt fiber doubling and twisting device,Mineral Textiles,Mineral Textiles,0.98,Synthetic Textiles,0.01
159-023-297-105-311,Glass textile coated with partially soluble dextrin-containing coating,Mineral Textiles,Mineral Textiles,0.97,Synthetic Textiles,0.02
184-285-178-701-862,Basalt fiber suspended ceiling,Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.01
171-930-143-899-28X,Preparation method of magnetic basalt fiber and magnetic basalt fiber,Mineral Textiles,Mineral Textiles,0.98,Metal Textiles,0.01
192-930-527-905-169,Fibreglass yarn warping-free outlet frame,Mineral Textiles,Mineral Textiles,0.98,Synthetic Textiles,0.02
109-232-662-311-621,"GLASS FIBER MANUFACTURING APPARATUS, GLASS FIBER MANUFACTURING METHOD, AND GLASS FIBER",Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.01
193-958-852-796-702,A FIBREGLASS TOILET PAN,Mineral Textiles,Mineral Textiles,0.9,Synthetic Textiles,0.05
052-107-384-542-470,Forming size for textile glass fibers,Mineral Textiles,Mineral Textiles,0.98,Natural Textiles,0.01
026-813-735-225-836,Basalt fiber drawing device,Mineral Textiles,Mineral Textiles,0.99,Natural Textiles,0.005
009-635-934-066-545,Glass-fiber membrane and glass-fiber vacuum bag,Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.01
038-680-993-333-564,GLASS TEXTILE COATED WITH PARTIALLY SOLUBLE DEXTRIN-CONTAINING COATING,Mineral Textiles,Mineral Textiles,0.98,Synthetic Textiles,0.01
052-559-562-013-06X,Asbestos fiber compressor,Mineral Textiles,Mineral Textiles,0.98,Natural Textiles,0.01
030-662-387-098-883,Water area rescue protective clothing fabric and protective clothing,Mineral Textiles,Other,0.75,Synthetic Textiles,0.15
092-918-003-737-259,Basalt fiber geogrid,Mineral Textiles,Mineral Textiles,0.99,Other,0.01
124-302-780-291-742,LAMINAR TEXTILE MATERIAL FOR A BATTERY ELECTRODE,Mineral Textiles,Mineral Textiles,0.6,Synthetic Textiles,0.35
009-169-803-177-75X,Soluble ceramic fiber textile and preparation method thereof,Mineral Textiles,ERROR,0.0,ERROR,0.0
132-411-318-522-494,Improvements in and relating to the opening of asbestos fibres for textile use,Mineral Textiles,Mineral Textiles,0.99,Natural Textiles,0.005
110-286-169-061-701,GLASS TEXTILE COATED WITH PARTIALLY SOLUBLE DEXTRIN-CONTAINING COATING,Mineral Textiles,Mineral Textiles,0.98,Natural Textiles,0.01
103-522-518-603-82X,Asbestos fiber or non-asbestos fiber composite sealing material,Mineral Textiles,Mineral Textiles,0.9,Synthetic Textiles,0.05
044-690-735-177-868,MINERAL WOOL INSULATION,Mineral Textiles,ERROR,0.0,ERROR,0.0
095-454-016-617-607,TEXTILE STRUCTURE BASED ON GLASS FIBERS FOR ACOUSTIC CEILING OR ACOUSTIC WALL PANEL,Mineral Textiles,ERROR,0.0,ERROR,0.0
055-144-856-379-07X,A fibreglass boat hull with fibreglass reinforcing ribs,Mineral Textiles,ERROR,0.0,ERROR,0.0
155-354-387-517-804,MINERAL WOOL BARRIERS AND THEIR CONSTRUCTION,Mineral Textiles,Mineral Textiles,0.99,Other,0.01
104-932-211-121-760,Novel fire -resistant military uniform surface fabric,Mineral Textiles,ERROR,0.0,ERROR,0.0
118-543-010-913-381,High-strength superfine textile yarn,Mineral Textiles,ERROR,0.0,ERROR,0.0
109-811-925-305-298,"Mineral fiber has crystalline or amorphous mineral fiber, particularly basalt fiber or glass fiber, where endless mineral fiber is wound with textile yarn",Mineral Textiles,ERROR,0.0,ERROR,0.0
156-517-228-136-81X,HYDROPHOBING AND FORMALDEHYDE SCAVENGING COMPOSITIONS COMPRISING WAX EMULSIONS AND RESORCINOL AND THEIR USE FOR INCREASING THE HYDROPHOBICITY OF WOOD COMPOSITE BOARDS AND FIBREGLASS OR ROCK WOOL INSULATIONS,Mineral Textiles,ERROR,0.0,ERROR,0.0
136-336-114-871-412,"ANTIMICROBIAL GLASS FIBER, AND ANTIMICROBIAL GLASS FIBER PRODUCT",Mineral Textiles,ERROR,0.0,ERROR,0.0
047-402-804-758-86X,Basalt fiber snowboard,Mineral Textiles,Mineral Textiles,0.98,Natural Textiles,0.01
180-003-895-874-236,YARN CONTAINING GLASS FIBRE AND METHOD OF PREPARATION THEREOF,Mineral Textiles,Mineral Textiles,0.95,Synthetic Textiles,0.02
191-369-310-459-420,Compound laminate for printed circuit boards,Mineral Textiles,Mineral Textiles,0.97,Metal Textiles,0.01
183-790-580-894-341,Method for the continuous production of sheets for wall coverings with attachment backing made of non-woven fibreglass fabric and sheets produced,Mineral Textiles,ERROR,0.0,ERROR,0.0
005-889-611-866-657,Basalt fiber treatment method,Mineral Textiles,ERROR,0.0,ERROR,0.0
198-786-397-127-34X,"GLASS FIBER, TREATMENT OF GLASS FIBER, AND GLASS FIBER PROCESSING AGENT",Mineral Textiles,Mineral Textiles,0.98,Synthetic Textiles,0.01
002-449-704-164-015,"Improvements in and relating to damp-, heat-, and sound-proof materials and the production thereof",Mineral Textiles,ERROR,0.0,ERROR,0.0
009-326-807-730-053,METHOD FOR MANUFACTURING LAMINATE-TYPE CERAMIC-BASED CERAMIC-TEXTILE COMPOSITE MATERIAL,Mineral Textiles,ERROR,0.0,ERROR,0.0
006-065-103-629-668,Novel textile process,Mineral Textiles,ERROR,0.0,ERROR,0.0
010-178-500-564-867,SIZING AGENT OF GLASS FIBER AND GLASS FIBER THREAD,Mineral Textiles,ERROR,0.0,ERROR,0.0
017-027-297-903-865,Multicoloured dyeing of glass textiles,Mineral Textiles,ERROR,0.0,ERROR,0.0
017-533-557-003-591,Car window glass sheltering textile,Mineral Textiles,ERROR,0.0,ERROR,0.0
023-343-720-403-035,Nano ceramic composite thin polypropylene multifunction fiber and preparing method,Mineral Textiles,ERROR,0.0,ERROR,0.0
026-046-724-650-429,METHOD AND APPARATUS FOR DEOILING TEXTILE OF GLASS FIBER,Mineral Textiles,ERROR,0.0,ERROR,0.0
036-621-538-136-566,GLASS/PTFE TEXTILE MATERIAL,Mineral Textiles,ERROR,0.0,ERROR,0.0
038-906-331-850-852,Basalt fiber composite using impregnation,Mineral Textiles,ERROR,0.0,ERROR,0.0
049-811-250-252-495,Basalt fiber fireproof electric welding blanket,Mineral Textiles,ERROR,0.0,ERROR,0.0
036-058-618-929-590,Glass fiber base member with glass fiber lid,Mineral Textiles,ERROR,0.0,ERROR,0.0
042-919-140-893-793,Basalt fiber material,Mineral Textiles,ERROR,0.0,ERROR,0.0
054-510-166-108-134,"METHOD FOR SPLICING GLASS FIBERS, AND GLASS FIBER",Mineral Textiles,ERROR,0.0,ERROR,0.0
118-868-981-246-564,Improved method of repairing textile belting or webbing,Mineral Textiles,ERROR,0.0,ERROR,0.0
063-099-741-109-758,"GLASS FIBER SIZING AGENT, GLASS FIBER, AND GLASS FIBER-REINFORCED POLYAMIDE RESIN",Mineral Textiles,ERROR,0.0,ERROR,0.0
137-751-522-401-414,PROCESS FOR ASBESTOS FIBER DISPERSIONS,Mineral Textiles,ERROR,0.0,ERROR,0.0
167-169-537-354-264,TEXTILE ELEMENTS IN VEHICLE COMPOSITE GLASS,Mineral Textiles,ERROR,0.0,ERROR,0.0
123-031-575-035-020,Infiltration equipment for basalt fibers,Mineral Textiles,ERROR,0.0,ERROR,0.0
158-197-830-427-161,Method of forming and sizing glass fibers,Mineral Textiles,ERROR,0.0,ERROR,0.0
176-903-256-427-295,Glass-ptfe textile material,Mineral Textiles,ERROR,0.0,ERROR,0.0
175-370-737-142-252,"Method for producing glass wool molded product, glass wool molded product, and vacuum insulation material",Mineral Textiles,ERROR,0.0,ERROR,0.0
121-890-663-247-288,COMPOSITE HYDROPHOBIC INSULATION TEXTILE,Mineral Textiles,ERROR,0.0,ERROR,0.0
081-928-835-220-869,Basalt fiber cable,Mineral Textiles,ERROR,0.0,ERROR,0.0
025-584-461-556-749,TEXTILE REINFORCEMENT FOR PULTRUSION AND METHOD FOR THE PRODUCTION THEREOF,Mineral Textiles,ERROR,0.0,ERROR,0.0
167-308-941-683-200,Improvements in Mattresses or Non-conducting Covers for Locomotives.,Mineral Textiles,ERROR,0.0,ERROR,0.0
038-725-440-191-099,GLASS FIBER PRODUCT CONTAINING RECYCLED GLASS FIBERS AND PROCESS FOR RECYCLING GLASS FIBER PRODUCTS,Mineral Textiles,ERROR,0.0,ERROR,0.0
118-722-666-463-17X,Ceramic fiber smelting furnace leading-out device produced from textile raw materials,Mineral Textiles,ERROR,0.0,ERROR,0.0
144-734-073-358-092,Non-oxide sintered ceramic fibers,Mineral Textiles,ERROR,0.0,ERROR,0.0
154-470-135-099-708,"FIBREGLASS, PREPARATION METHOD THEREFOR AND FIBREGLASS COMPOSITE",Mineral Textiles,ERROR,0.0,ERROR,0.0
071-009-958-116-48X,Basalt fiber preparation method and basalt fiber,Mineral Textiles,ERROR,0.0,ERROR,0.0
091-586-579-425-130,Deicing method based on carbon/glass fiber hybrid textile,Mineral Textiles,ERROR,0.0,ERROR,0.0
135-582-550-739-917,Removal of asbestos fibers from water,Mineral Textiles,ERROR,0.0,ERROR,0.0
063-124-217-439-461,Basalt fiber geotextile,Mineral Textiles,ERROR,0.0,ERROR,0.0
119-222-884-192-57X,Modification method of basalt fiber in basalt fiber sprayed concrete for tunnel,Mineral Textiles,ERROR,0.0,ERROR,0.0
162-390-648-129-052,Hybrid textile for reinforcing composites,Mineral Textiles,ERROR,0.0,ERROR,0.0
170-445-016-889-913,Sperm filter trap having compressed glass wool filter material,Mineral Textiles,ERROR,0.0,ERROR,0.0
167-527-654-646-140,Basalt fiber felt,Mineral Textiles,ERROR,0.0,ERROR,0.0
017-586-030-873-928,METHOD AND APPARATUS FOR SUPPORTING SECURE DATA ROUTING,Other,ERROR,0.0,ERROR,0.0
039-963-533-367-84X,METHOD AND APPARATUS FOR SUPPORTING SECURE DATA ROUTING,Other,ERROR,0.0,ERROR,0.0
046-449-600-954-051,DATA PROCESSING METHOD AND RELATED PRODUCTS,Other,ERROR,0.0,ERROR,0.0
159-082-107-905-909,Dermal delivery device,Other,ERROR,0.0,ERROR,0.0
154-077-442-181-196,METHOD AND APPARATUS FOR STREAMING VR IMAGE,Other,ERROR,0.0,ERROR,0.0
174-634-075-285-800,"STORAGE DEVICE, DISTRIBUTED STORAGE SYSTEM, AND DATA PROCESSING METHOD",Other,ERROR,0.0,ERROR,0.0
168-193-812-846-244,DATA PROCESSING METHOD AND RELATED PRODUCTS,Other,ERROR,0.0,ERROR,0.0
101-394-908-934-150,"SURGICAL SUPPORT SYSTEM, DATA PROCESSING APPARATUS AND METHOD",Other,ERROR,0.0,ERROR,0.0
187-201-515-536-350,SYSTEM AND METHOD FOR AI MODEL WATERMARKING,Other,ERROR,0.0,ERROR,0.0
186-379-309-774-130,MODEL TEST METHOD AND APPARATUS,Other,ERROR,0.0,ERROR,0.0
170-422-929-843-379,Parallel AI hybrid gaming system,Other,ERROR,0.0,ERROR,0.0
156-045-508-221-645,APPARATUS AND METHOD FOR EVALUATING CORRECTNESS OF AI/ML MODEL,Other,ERROR,0.0,ERROR,0.0
122-739-881-720-461,System and Method of Grading AI Assets,Other,ERROR,0.0,ERROR,0.0
192-794-643-394-77X,"ACCESS REQUEST PROCESSING METHOD, APPARATUS, DEVICE, AND STORAGE MEDIUM",Other,ERROR,0.0,ERROR,0.0
195-372-333-548-939,Methods and Systems with Additive AI Models,Other,ERROR,0.0,ERROR,0.0
149-524-270-702-020,METHOD AND APPARATUS FOR STREAMING VR IMAGE,Other,ERROR,0.0,ERROR,0.0
135-012-475-727-865,"ACCESS REQUEST PROCESSING METHOD AND APPARATUS, DEVICE, AND STORAGE MEDIUM",Other,ERROR,0.0,ERROR,0.0
070-131-159-776-249,DATA PROCESSING METHOD AND APPARATUS OF AI CHIP AND COMPUTER DEVICE,Other,ERROR,0.0,ERROR,0.0
118-269-085-959-086,Wireless access method and apparatus,Other,ERROR,0.0,ERROR,0.0
157-749-403-215-267,PRODUCING SOLIDS AND RELATED MOTHER LIQUORS,Other,ERROR,0.0,ERROR,0.0
022-822-761-462-973,Self-Assembling Polymer Particle Release System,Other,ERROR,0.0,ERROR,0.0
093-301-027-929-446,METHODS AND SYSTEMS WITH ADDITIVE AI MODELS,Other,ERROR,0.0,ERROR,0.0
194-709-650-238-138,METHOD AND DEVICE FOR PROCESSING OVERHEAT AND STORAGE MEDIUM,Other,ERROR,0.0,ERROR,0.0
168-082-196-100-390,AI PROCESSING METHOD AND DEVICE,Other,ERROR,0.0,ERROR,0.0
161-767-710-635-783,AI STREAMER WITH FEEDBACK TO AI STREAMER BASED ON SPECTATORS,Other,ERROR,0.0,ERROR,0.0
033-298-765-046-898,Method and apparatus for streaming VR image,Other,ERROR,0.0,ERROR,0.0
190-397-328-603-752,"MODEL REQUEST METHOD, MODEL REQUEST PROCESSING METHOD AND RELATED DEVICE",Other,ERROR,0.0,ERROR,0.0
108-727-487-638-771,Method and apparatus for streaming data,Other,ERROR,0.0,ERROR,0.0
099-968-107-065-653,AI VIDEO PROCESSING METHOD AND APPARATUS,Other,ERROR,0.0,ERROR,0.0
037-066-783-570-004,DATA PROCESSING METHOD AND RELATED PRODUCTS,Other,ERROR,0.0,ERROR,0.0
033-319-024-447-619,Distributed storage system and data processing method,Other,ERROR,0.0,ERROR,0.0
042-808-206-129-404,Self-assembling polymer particle release system,Other,ERROR,0.0,ERROR,0.0
109-981-602-999-717,METHOD AND APPARATUS FOR STREAMING DATA,Other,ERROR,0.0,ERROR,0.0
117-463-770-437-561,"STORAGE DEVICE, DISTRIBUTED STORAGE SYSTEM, AND DATA PROCESSING METHOD",Other,ERROR,0.0,ERROR,0.0
018-097-509-942-808,TASK SCHEDULING METHOD AND APPARATUS,Other,ERROR,0.0,ERROR,0.0
004-241-319-470-040,Automated AI and template-based audio record mixing system and process,Other,ERROR,0.0,ERROR,0.0
038-978-042-417-609,METHOD AND APPARATUS FOR STREAMING DATA,Other,ERROR,0.0,ERROR,0.0
064-834-276-492-695,"SURGICAL SUPPORT SYSTEM, DATA PROCESSING APPARATUS AND METHOD",Other,ERROR,0.0,ERROR,0.0
047-619-089-224-806,METHOD AND APPARATUS FOR STREAMING DATA,Other,ERROR,0.0,ERROR,0.0
162-178-221-960-834,Method and system for automated text,Other,ERROR,0.0,ERROR,0.0
101-977-161-534-347,"MODEL REQUEST METHOD, MODEL REQUEST PROCESSING METHOD, AND RELATED DEVICE",Other,ERROR,0.0,ERROR,0.0
107-736-621-960-314,UE CAPABILITY FOR AI/ML,Other,ERROR,0.0,ERROR,0.0
055-372-966-421-51X,AI MOTORCYCLE,Other,ERROR,0.0,ERROR,0.0
134-448-959-916-698,METHOD AND APPARATUS FOR STREAMING DATA,Other,ERROR,0.0,ERROR,0.0
029-907-954-792-351,Method and apparatus for streaming data,Other,ERROR,0.0,ERROR,0.0
165-090-398-770-940,"METHOD FOR PROCESSING IMAGE, AND APPARATUS THEREFOR",Other,ERROR,0.0,ERROR,0.0
022-458-753-489-086,UE CAPABILITY FOR AI/ML,Other,ERROR,0.0,ERROR,0.0
152-990-972-642-188,Method and apparatus for streaming data,Other,ERROR,0.0,ERROR,0.0
177-280-626-734-400,AI PROCESSING METHOD AND APPARATUS,Other,ERROR,0.0,ERROR,0.0
062-117-627-669-778,"Method for processing image, and apparatus therefor",Other,ERROR,0.0,ERROR,0.0
129-611-201-832-681,SPECTRAL X-RAY MATERIAL DECOMPOSITION METHOD,Other,ERROR,0.0,ERROR,0.0
026-267-965-843-319,"Method, Computer Program, and Device for Operating an AI Module",Other,ERROR,0.0,ERROR,0.0
025-767-377-186-038,METHOD AND APPARATUS FOR STREAMING DATA,Other,ERROR,0.0,ERROR,0.0
171-908-864-230-948,AI CHIP,Other,ERROR,0.0,ERROR,0.0
198-506-954-532-972,TASK SCHEDULING METHOD AND APPARATUS,Other,ERROR,0.0,ERROR,0.0
160-063-549-437-059,FILTERING GROUP MESSAGES,Other,ERROR,0.0,ERROR,0.0
012-428-144-158-265,SPECTRAL X-RAY MATERIAL DECOMPOSITION METHOD,Other,ERROR,0.0,ERROR,0.0
078-350-038-791-283,Curation of custom workflows using multiple cameras,Other,ERROR,0.0,ERROR,0.0
064-062-805-621-652,METHOD AND APPARATUS FOR STREAMING DATA,Other,ERROR,0.0,ERROR,0.0
065-250-752-060-349,SYSTEM AND METHOD OF SECURING AI MODEL,Other,ERROR,0.0,ERROR,0.0
121-864-257-286-24X,SUPPORT CHAT PROFILES USING AI,Other,ERROR,0.0,ERROR,0.0
031-026-940-988-793,Method and apparatus for streaming data,Other,ERROR,0.0,ERROR,0.0
100-899-125-040-692,Cellular system,Other,ERROR,0.0,ERROR,0.0
181-608-687-712-302,Method and apparatus for streaming data,Other,ERROR,0.0,ERROR,0.0
034-847-850-809-701,Parallel AI hybrid gaming system,Other,ERROR,0.0,ERROR,0.0
178-131-505-707-26X,"IMAGE PROCESSING APPARATUS, IMAGING APPARATUS, IMAGE PROCESSING METHOD, AND PROGRAM",Other,ERROR,0.0,ERROR,0.0
