Lens ID,Combined,Keyphrases,Classifications,Category
073-937-277-311-612,"A method for preparing a product of angora fibre, a product made of angora fibre, and the use of a product made of angora fibre The present invention relates to a method for preparing a felt product of fibres, of which at least some are angora fibres, and in which method the fibres are formed into a planar sheet. The fibres are found to each other by mechanical binding and the produced non-woven fabric is then finished to a felt product.",,D04H1/09;;D04H1/08;;D04H1/10;;D04H1/46;;D04H1/492;;D04H1/74;;D04H1/08;;D04H1/10;;D04H1/42;;D04H1/46;;D04H1/492;;D04H1/74,naturalTextiles
102-801-274-692-090,"Ramie fibers processing machine The utility model provides a ramie fibers processing machine, belongs to ramie fibers results processing machinery. This equipment includes the intake mechanism, hemp stalk backfin mechanism, take offnumb mechanism, centre gripping conveying mechanism, power and drive mechanism, control and take off the numb vertical arrangement of mechanism, before numb mechanism is taken off about to 45 configurations of hemp stalk and hemp stalk basal portion backfin mechanism slope, hemp stalk and fibre centre gripping conveying mechanism are parallel, the first overlapping of tail links up, with take off45 configurations of numb mechanism slope, intake mechanism two parallels on the chain of pulling over, right side chain is same with the centre gripping conveying chain, on the base between the numbmechanism is taken off about to the setting of multidirectional output drive case, three output shaft intercrossing. Be used for the preliminary working of ramie and other bast -fibre, the suitability can be wide. From advancing to the pure mechanical full automatization of a chain belt centre gripping, but both unit fixed operation, again can with cut the supporting combining of realizing of fiber crops machine.",,;;D01B1/16;;A01D43/00;;A01D45/06;;D01B1/32;;D01B1/36;;D01B1/46,naturalTextiles
095-968-305-263-962,"Flashy bamboo charcoal textile fabric and preparation method thereof The invention relates to a flashy bamboo charcoal textile fabric. The flashy bamboo charcoal textile fabric is woven by warp yarns and weft yarns and is characterized in that: the warp yarns are formed by performing network composition on 100-denier (D) cationic polyester low-stretch yarns, 32-S three-in-one single yarns and 40-D spandex and then twisting under the conditions of twisting degree of 570 to 630 T/M and S direction; the 32-S three-in-one single yarns comprise the following blended raw materials in percentage by weight: 40 percent of cationic polyester, 40 percent of viscose and 20 percent of triangular luminous polyester; and the weft yarns are formed by performing network composition on 200-D bamboo charcoal fiber, 80-d luminous flat polyester and 40-D spandex and then twisting under the conditions of twisting degree of 470 to 530 T/M and S direction. The invention also discloses a preparation method of the flashy bamboo charcoal textile fabric. Compared with the prior art, the flashy bamboo charcoal textile fabric and the preparation method thereof have the advantages that: functional fibers, such as the bamboo charcoal fiber, diamond silk and the like, are combined with other fibers, respective advantages of the fibers are utilized and respective characteristics of the fibers are fully exerted and utilized, so that the finished product fabric has changing, flashy and colorful effects; and the grade of the fabric is greatly improved due to the unique appearance.",,;;D03D15/56;;D02G3/04;;D03D7/00,naturalTextiles
099-915-591-660-032,"Waterproof textile The invention discloses a waterproof textile, which comprises a cotton-ramie blended textile fiber underlayer (1), a fibrous layer (2) obtained through textile manufacturing of an ethylene-vinyl acetate copolymer and needled on the cotton-ramie blended textile fiber underlayer (1), as well as a polyurethane thin layer (3) coated on the ethylene-vinyl acetate copolymer fibrous layer (2). The waterproof textile provided in the invention has excellent toughness, strong tear resistance, good flatness, uneasy deformation, and especially good waterproof performance, dressing comfortableness, and wide application scope.",,;;B32B27/02;;B32B27/08;;B32B27/12;;B32B27/30;;B32B27/40;;B32B33/00,naturalTextiles
110-714-099-536-457,"Vinyl acetate-ethylene-copolymer dispersions and textile web material treated therewith The invention relates to vinyl acetate-ethylene-copolymer dispersions suitable in particular for treating textile web materials, and to textile web material treated therewith, being suitable in particular as floor coverings or as belts. The vinyl acetate-ethylene-copolymer dispersions are characterized by a low ethylene unit content, relatively high glass transition temperatures, and a small particle size.",,C08L23/0853;;C08F218/08;;D06N7/0073;;D06N2203/042;;D06N2203/045;;D06N2209/165;;Y10T428/23986;;Y10T442/10;;Y10T442/20;;C08L31/04;;C08F218/08;;C08J3/02;;D06B3/00;;C08L23/0853;;C08F218/08;;D06N7/0073;;D06N2203/042;;D06N2203/045;;D06N2209/165;;Y10T428/23986;;Y10T442/10;;Y10T442/20;;C08F18/08;;C08F218/08;;C08L23/08;;D06B3/00,naturalTextiles
110-923-411-162-818,"Antibacterial high-tensile textile fabric The utility model discloses an antibacterial high-tensile textile fabric, which relates to the field of textile fabrics and comprises a surface layer, a nylon cloth layer is arranged at the bottom of the surface layer, a peculiar smell adsorption layer is arranged at the bottom of the nylon cloth layer, adsorption holes are formed in the inner side of the peculiar smell adsorption layer, and an antibacterial layer is arranged at the bottom of the peculiar smell adsorption layer. antibacterial ions are adsorbed on the antibacterial layer, a fabric base layer is arranged at the bottom of the antibacterial layer, first elastic fibers and second elastic fibers are arranged on the two sides of the fabric base layer respectively, and a kapok layer is arranged at the bottom of the fabric base layer. By arranging the nylon cloth layer, the peculiar smell adsorption layer, the adsorption holes, the antibacterial layer, the kapok layer and the breathable layer, the textile fabric has good antibacterial performance, has wear-resisting, warm-keeping, bacterium adsorption and breathable performance in use, has strong practicability, and solves the problems that the antibacterial performance is poor, and the antibacterial effect is poor. and the use of people is influenced, and the human body is protected.",,;;B32B3/24;;B32B5/02;;B32B9/02;;B32B9/04;;B32B27/06;;B32B27/34;;B32B33/00,naturalTextiles
122-331-226-896-234,"Double-layer leno-selvage device The utility model relates to the technical field of textile machinery manufacturing, in particular to a double-layer leno-selvage device. The double-layer leno-selvage device comprises a first set of hangers, a second set of hangers, a first leno-selvage device and a second leno-selvage device, wherein each set of hangers comprises two identical hangers, and the two hangers are connected by the corresponding leno-selvage device; the first set of hangers and the second set of hangers are stereoscopically arranged on a weaving machine in a staggering manner; a first connecting rod and a second connecting rod are arranged above the first set of hangers, and a third connecting rod and a fourth connecting rod are arranged below the first set of hangers; four coir fibers are connected between the second connecting rod and the third connecting rod; a coir fiber hole is formed in each coir fiber; both ends of the first leno-selvage device are connected with the two hangers of the first set; both ends of the second leno-selvage device are connected with the two hangers of the second set. The double-layer leno-selvage device is used for textile leno-fastening; rough selvedges can be locked by the leno-fastening; two sets of hangers stereoscopically staggered are adopted; each set of hangers is provided with the corresponding leno-selvage device; power and rhythm come from knife walls, and a spindle and a large harness are harmonious and consistent; as the two sets of hangers are arranged in a staggering manner, the problem that threads are disordered is avoided, and therefore the overlock stitch problem of double-layer pile fabric is solved.",,;;D03D47/40;;D03C7/00,naturalTextiles
124-771-047-808-448,"Dyeing and finishing method for flax corrosion-resistant and radiation-resistant fabric The invention discloses a dyeing and finishing method for flax corrosion-resistant and radiation-resistant fabric. The method comprises the following steps: combing and spinning flax and Dacron to prepare wool yarns; and carrying out pre-treatment, enzyme yarding, dyeing, setting treatment and after treatment. The flax corrosion-resistant and radiation-resistant fabric has the characteristics of being soft, overhanging, smooth, elegant and corrosion-resistant; compared with an existing tencel fabric product, the quality of the fabric is improved; the function is excellent; functional textiles with various styles can be prepared; the dyeing and finishing method has obvious advancement, wide practicability and good market prospect; and new vigor is certainly provided for the market of novel fabric.",,;;D06M11/38;;D06M11/30;;D06M11/50;;D06M16/00;;D06M101/04;;D06M101/32;;D06P1/653;;D06P1/673;;D06P3/82,naturalTextiles
128-104-069-507-335,"TECHNOLOGY FOR RECLAIMING SILK FIBRE FROM BISU WASTE This invention relates to a kind of technology to recover silk fibre from the waste material-bisu leftover in silk reeling industry. It includes 2 contents of technology, i.e. low (scouring medicine) concentration scouring liquid bath twice chemical boiling-out and mechanical draft making. The technological process is short. The existing equipments of the textile industry may be utilized, therefore investment is low, and processing cost is saved. The recovered silk fibre from the bisu leftover is soft in hand feeling, white in color, also with mercerization, has a definite strength, and may be used as raw material for spinning coarse yarn.",,Y02W30/66;;D01B7/04;;D01C3/02;;D01G9/00;;D01G11/00;;D01G15/00,naturalTextiles
137-172-189-743-480,"Light wt. textile floor covering A textile floor covering has a bottom layer (3) made of jute. The underside of the layer (3) is equipped with a glass wool covering (5), which is 1-1.5 mm thick. The jute bottom layer (3) has a mesh size of 2-5 mm and it is 0.5-2.0 mm thick. An electric resistance heater is incorporated between the bottom layer (3) and the glass wool covering (5).",,B32B5/26;;A47L23/266;;D06N7/0081;;D06N2201/045;;D06N2201/082;;D06N2209/025;;D06N2209/065;;D06N2211/066;;F24D13/02;;G02B6/0005;;Y02B30/00;;B32B5/26;;B32B5/022;;B32B5/028;;B32B7/12;;B32B2262/065;;B32B2262/101;;B32B2305/38;;B32B2471/02;;A47L23/26;;B32B5/26;;D06N7/00;;F21V8/00;;F24D13/02,naturalTextiles
