Lens ID,Combined,Keyphrases,Classifications,Category
132-904-217-324-857,TEXTILE FABRIC COMPRISING BUNDLES OF MACHINED METAL FILAMENTS ,,D02G3/40;;D02G3/12;;D03D9/00;;D04B1/14;;D10B2101/20;;D10B2505/04;;F23D2900/00019;;Y10T428/12424;;Y10T428/12431;;Y10T428/12444;;Y10T428/12465;;Y10T442/109;;Y10T442/3114;;D04B1/14;;D02G3/40;;D02G3/12;;D03D9/00;;D04B1/14;;D10B2101/20;;D10B2505/04;;F23D2900/00019;;Y10T428/12424;;Y10T428/12431;;Y10T428/12444;;Y10T428/12465;;Y10T442/109;;Y10T442/3114;;D03D15/00;;D04B1/14;;D04B21/00,metalTextiles
136-423-147-157-376,METAL FABRICS ,,B01J35/58;;C01B21/265;;D04B1/14;;D10B2101/20;;D10B2403/0242;;Y10T428/12444;;B01J35/58;;C01B21/265;;D04B1/14;;Y10T428/12444;;B01J23/38;;B01J35/06;;B01J38/00;;C01B21/26;;D04B1/14,metalTextiles
150-896-535-165-893,"STEEL WIRE MESH MADE OF STEEL WIRES HAVING HEXAGONAL LOOPS, PRODUCTION DEVICE, AND PRODUCTION METHOD. The invention proceeds from a steel wire mesh (54a-d), in particular a hexagonal mesh, made of steel wires (10a-d, 12a-d, 14a-d) having hexagonal loops (16a-d), in particular for use in the construction sector, preferably for use in the field of protection from natural hazards, wherein the steel wires (10a-d, 12a-d, 14a-d) are alternately twisted with adjacent steel wires (10a-d, 12a-d, 14a-d), and wherein the steel wires (10a-d, 12a-d, 14a-d) are made of a high-strength steel or at least have a wire core made of high-strength steel. According to the invention, a ratio, in particular an average ratio, of a loop width (18a-d), in particular an average loop width, of the hexagonal loops (16a-d), to a loop height (20a-d), in particular an average loop height, measured perpendicular to the loop width (18a-d), of the hexagonal loops (16a-d), is at least 0.75, preferably at least 0.8. The invention also relates to a production device and to a production method.",,B21F27/06;;B21F27/005;;E01F7/04;;D04B1/108;;D10B2101/20;;D10B2505/204;;D10B2507/02;;B21F27/06;;B21F27/005;;E01F7/04;;E02B3/12;;B21F27/005;;B21F27/02;;B21F27/00;;B21F27/06;;E01F7/04;;E02B3/12,metalTextiles
151-480-427-016-492,"Composite termite barrier A composite termite barrier (10) comprising a mesh sheet (13) and two membranes (15, 25) bonded to opposed sides of the mesh sheet to provide structural rigidity. In the arrangement illustrated, the mesh sheet (13) is woven wire mesh comprising strands 17 cooperating to define openings 19 in the mesh. The mesh sheet (13) functions as an active termite barrier; that is, the mesh sheet is configured to exclude the passage of termites therethrough, and the membranes (15, 25) provide support for the sheet to prevent it from distorting to an extent that it would no longer provide an effective barrier to termites.",,E04B1/72;;A01M29/34;;B32B27/12;;B32B2307/764;;D10B2101/20;;D10B2505/04;;E04B2002/565;;Y10T428/239;;Y10T428/2476;;Y10T442/10;;Y10T442/102;;E04B1/72;;A01M29/34;;B32B27/12;;B32B2307/764;;D10B2101/20;;D10B2505/04;;E04B1/38;;E04B2002/565;;Y10T428/239;;Y10T428/2476;;Y10T442/10;;Y10T442/102;;E04B1/72;;A01M1/24;;B32B3/10,metalTextiles
147-158-751-976-743,STEEL CORD ,,D07B1/062;;D02G3/48;;D07B1/0626;;D07B1/167;;D07B2201/2023;;D07B2201/2055;;D07B2205/3007;;D07B2207/4059;;D10B2101/12;;D10B2101/20;;D07B1/06,metalTextiles
159-005-756-825-061,"METAL ALLOY KNIT FABRIC FOR HIGH TEMPERATURE INSULATING MATERIALS PROBLEM TO BE SOLVED: To provide a metal alloy knit fabric capable of being used for a thermal protective member and a method for producing the same.SOLUTION: The metal alloy wire used is composed of a nickel-chrome superalloy and it can be knitted in a soft state in knitting of a knit fabric. A thermosetting is carried out at a stage in which the knit fabric is a final shape. Therefore, a high temperature metal alloy wire having drape properties can be knitted, and it especially allows for a creation of a near net-shape preform at a production level speed. In order to provide an increased thermal protection, a ceramic heat insulation material can be integrated concurrently, and a covering that withstands higher operational temperatures can be provided. Thus, the fabric can accommodate tight curvature changes to achieve a complex shape without wrinkling or buckling, and can be sewed or mechanically fastened without the need for welding.SELECTED DRAWING: None",,D04B1/14;;D04B21/00;;D10B2101/20;;D04B1/225;;D10B2505/06;;C22F1/10;;D10B2101/08;;D10B2403/0114;;B21F27/12;;F16L59/02;;D04B21/12;;C22F1/10;;D04B1/225;;D10B2505/06;;D04B1/14,metalTextiles
144-346-264-182-769,"Yarn, yarn forming process, protective textile and knitting method and device The invention relates to a yarn and a yarn forming process and also relates to a protective textile produced by using the yarn and a knitting method of the protective textile. In addition, the invention also relates to a spinning device for knitting the protective textile. According to the technical scheme, a core filament of the yarn is a tungsten filament, and the center of the outer-layer yarnis wrapped by the tungsten filament. The protective textile knitted by utilizing the yarn adopting the tungsten filament can adopt single-yarn knitting and can also adopt double-yarn knitting of otheryarn mixture. The knitting method can utilize single-shuttle or double-shuttle knitting of the spinning device. The protective textile obtained by adopting the method has the advantages that the protective textile knitted by using the tungsten filament as the core filament can have higher protective level, is lighter and thinner, can be more fit with the skin of the hands and is more flexible inoperation.",,D02G3/328;;D02G3/442;;D04B15/56;;D10B2101/20;;D02G3/36;;A41D19/01511;;A41D31/24;;A41D2500/10;;D02G3/047;;D02G3/328;;D02G3/38;;D02G3/442;;D04B15/56;;D04B35/02;;D10B2101/20;;D02G3/36;;A41D19/015;;A41D31/00;;D02G3/04;;D02G3/12;;D04C1/02;;D04C1/06,metalTextiles
161-556-864-262-473,"WOVEN OR KNITTED FABRIC, DIAPHRAGM FOR SPEAKER, AND SPEAKER The invention aims to provide a woven/knitted fabric containing a conductive fiber preferably usable especially for a diagram for a speaker, and a diaphragm for a speaker and a speaker using the woven/knitted fabric. A woven/knitted fabric comprising a conductive fiber and a non-conductive fiber, wherein the woven/knitted fabric has a woven structure or a knitted structure of said non-conductive fiber and a continuous wiring forming a coil of the conductive fiber.",,D04B1/14;;D03D1/0088;;D03D13/00;;D03D21/00;;D10B2401/16;;D10B2403/02431;;H04R1/06;;H04R7/04;;H04R2307/023;;H04R2307/025;;H04R2307/029;;H04R2499/13;;Y10T442/3382;;Y10T442/475;;D03D15/533;;D03D15/25;;D04B1/14;;D10B2101/20;;D10B2401/16;;D10B2505/12;;H04R7/04;;H04R9/00;;D04B1/14;;D03D1/0088;;D03D13/00;;D03D21/00;;D10B2401/16;;D10B2403/02431;;H04R1/06;;H04R7/04;;H04R2307/023;;H04R2307/025;;H04R2307/029;;H04R2499/13;;Y10T442/3382;;Y10T442/475;;D03D15/02;;D03D13/00;;D04B1/14;;H04R1/06;;H04R7/04;;H04R9/00,metalTextiles
167-715-017-158-863,"FABRIC, PARTICULARLY FOR JEWELRY, CLOTHING, AND TECHNICAL OR RESEARCH PURPOSES The invention relates to a fabric (10) which is intended particularly for jewelry, clothing, and technical or research purposes and which comprises a plurality of first warp yarns (13a) and first filling yarns (13b). Reduced manufacturing expenses and increased flexibility in configuration and use are achieved owing to the fact that the first warp yarns (13a) and the first filling yarns (13b) are sections of a single, long first yarn (13).",,D03D25/00;;D03D1/0088;;D03D13/002;;D03D13/004;;D03D13/008;;D03D15/258;;D10B2101/20;;D10B2401/062;;D10B2401/16;;D10B2501/00;;D03D13/00;;D03D15/00;;D03D25/00,metalTextiles
161-627-272-376-392,"METAL OXIDE NANOFIBER ELECTRODE AND METHOD A nanofiber based micro-structured material including metal fibers with metal oxide coatings and methods are shown. In one example, nanofiber based micro-structured material is used as an electrode in a battery, such as a lithium ion battery, where the nanofibers of micro-structured material form a nanofiber cloth with free-standing, core-shell structure.",,H01M4/131;;B22F1/16;;B22F3/002;;B22F9/20;;B22F2999/00;;C22C47/04;;D01D5/0007;;H01G11/46;;H01G11/50;;H01M4/0483;;H01M4/0492;;H01M4/1391;;H01M4/52;;H01M4/661;;H01M4/806;;H01M10/052;;Y02E60/10;;Y02T10/70;;H01M4/131;;B22F1/07;;B22F1/16;;B22F3/002;;B22F9/20;;B22F2304/05;;B22F2999/00;;C22C47/04;;D01D5/0007;;D10B2101/20;;H01G11/46;;H01G11/50;;H01M4/0402;;H01M4/0483;;H01M4/0492;;H01M4/134;;H01M4/1391;;H01M4/1395;;H01M4/52;;H01M4/661;;H01M4/806;;H01M10/052;;H01M10/0525;;H01M2004/021;;H01M4/131;;B22F1/16;;B22F3/00;;B22F9/20;;H01M4/04;;H01M4/134;;H01M4/1391;;H01M4/1395;;H01M4/52;;H01M4/66;;H01M4/80;;H01M10/0525,metalTextiles
154-523-220-092-072,"PRODUCTS COMPRISING REINFORCING FIBRES AND SHAPE MEMORY ALLOY WIRES AND METHODS OF MAKING THEREOF A three-dimensional (3D) preform comprising reinforcing fibres and shape memory alloys (SMA) wires and a composite material comprising a polymer matrix with a 3D- preform embedded therein, wherein the3D-preform comprises reinforcing fibres and shape memory alloy (SMA) wires.",,B29C70/20;;B29C70/24;;B29C70/384;;B29C70/386;;B29C70/88;;B29K2995/0089;;B32B3/08;;B32B5/024;;B32B5/08;;B32B5/26;;B32B2250/20;;B32B2255/02;;B32B2255/26;;B32B2260/023;;B32B2260/046;;B32B2262/0253;;B32B2262/0269;;B32B2262/101;;B32B2262/106;;B32B2262/14;;B32B2307/50;;B32B2307/558;;B32B2605/18;;C08J5/042;;D04H3/04;;D04H3/115;;B29C70/24;;B29B11/16;;B29C70/88;;B29K2995/0089;;B29K2995/0091;;B32B3/08;;B32B5/024;;B32B5/026;;B32B5/06;;B32B5/08;;B32B5/10;;B32B5/12;;B32B5/26;;B32B7/09;;B32B2250/03;;B32B2250/04;;B32B2250/05;;B32B2250/20;;B32B2260/023;;B32B2260/046;;B32B2262/0253;;B32B2262/0269;;B32B2262/101;;B32B2262/106;;B32B2262/14;;B32B2307/54;;B32B2307/732;;B32B2571/00;;B32B2605/00;;B32B2605/18;;D03D15/67;;D03D25/005;;D10B2101/20;;B29C70/24;;B29B11/16;;B32B5/06;;B32B5/08;;B32B5/26;;D03D15/67;;B29B11/16;;B29C70/24;;B32B5/024;;B32B5/26;;B32B2260/023;;B32B2260/046;;B32B2262/101;;B32B2262/106;;B32B2307/558;;B32B2605/18;;D03D15/67;;D03D25/005;;B29C70/24;;B29C70/88;;D03D15/02;;D03D25/00,metalTextiles
165-416-145-064-463,"Weaving process to manufacture a thermoelectric label, e.g. for powering hidden microphones, alternately inserting weft threads of electrically conducting material In a weaving process to manufacture labels, a wide web is fabricated to which an array of labels is applied with the required design. Regular gaps or aisles are left between the labels. Two or more of the weft threads are of electrically conducting material, and are inserted alternately. The aisles between the labels on the one hand, and the woven fields on the other, are formed of non-woven weft and warp threads. The web is then cut in a non-symmetrical pattern both transversely, parallel and near to the band edge, exposing conducting weft threads that are soldered together to form heat-responsive thread pairs in the label weave. When heated, the resulting thermo-electric voltage is summed by two metal collector threads that also remain after weft thread cut. These metal threads are linked to an electronic device that is powered by the thermo-electric current.",,D03D1/0011;;D03D1/0088;;D03D15/00;;D03D15/25;;D10B2101/20;;D10B2401/16;;G06K19/027;;H01R4/021;;H10N10/17;;D03D15/00;;D03D15/25;;D03D15/00;;H01R4/02,metalTextiles
155-970-630-328-528,"WIRES INCORPORATING A HELICAL COMPONENT, ASSEMBLIES THEREOF, AND USE OF SAID ASSEMBLIES AS CATALYSER AND/OR TO RECOVER PRECIOUS METALS A wire comprising at least one helically wound wire element is disclosed. The helical winding consists of a platinoid or platinoid alloy wire (20). Also disclosed are assemblies of these wires (20) such as knitted materials, fabrics and felts, and the use of said assemblies as catalysers in the reaction for preparing nitric or cyanhydric acid, and to recover precious metals from these catalysers.",,D02G3/12;;B01J35/58;;B01J37/082;;C01B21/265;;C01B21/267;;C01C3/0216;;C01C3/022;;C01C3/0233;;D03D15/67;;D04B1/14;;D10B2101/20;;D10B2403/0242;;Y10T442/109;;Y10T442/339;;Y10T442/425;;D02G3/12;;B01J35/58;;B01J37/082;;C01B21/265;;C01B21/267;;C01C3/0216;;C01C3/022;;C01C3/0233;;D03D15/67;;D04B1/14;;Y10T442/109;;Y10T442/339;;Y10T442/425;;C01B21/40;;B01J20/26;;B01J23/40;;B01J35/06;;B01J37/08;;C01B21/26;;C01B21/38;;C01C3/02;;D02G3/12;;D02G3/38;;D03D15/02;;D04B1/14,metalTextiles
159-968-773-316-519,Hysteresis in textile sensor ,,D04B1/14;;D10B2401/16;;D10B2101/20;;D04B1/12;;D10B2401/061;;D10B2403/02431;;A61B5/6804;;D04B1/12;;D10B2401/16;;D10B2403/02431;;,metalTextiles
158-328-913-994-740,"AN ELECTRICALLY CONDUCTIVE TEXTILE Embodiments relate to conductive textiles and methods of their production, as well as systems for electronically connecting devices through conductive textiles. An example textile comprises a first electrically conductive track; a second electrically conductive track; and at least one non-conductive portion. At least a portion of the first electrically conductive track overlaps or is in close proximity to at least a portion of the second electrically conductive track. At least said portions of the respective tracks are separated by an insulating material so that there is no electrical coupling between the first and second tracks.",,D03D1/0088;;D03D1/0058;;D03D15/00;;D03D15/25;;D03D15/258;;D03D15/283;;D03D15/587;;D10B2101/20;;D10B2401/16;;D10B2401/18;;H01B7/282;;D03D1/0088;;D03D1/0058;;D03D15/00;;D03D15/25;;D03D15/258;;D03D15/283;;D03D15/533;;D03D1/0088;;A41D1/002;;A41D2500/20;;D03D1/0058;;D03D15/00;;D03D15/25;;D03D15/258;;D03D15/283;;D03D15/69;;D03D41/00;;D10B2101/20;;D10B2401/16;;D10B2401/18;;H01B7/282;;D03D1/00;;A41D1/00;;D03D15/00;;D03D41/00;;H01B7/282,metalTextiles
171-026-675-907-919,"METAL-CARBON NANOFIBER AND PRODUCTION METHOD THEREOF The present invention provides a production method of copper-carbon nanofibers, which can realize oxidation-resistant characteristics and process simplification, the production method comprising the steps of: forming a metal precursor-organic nanofiber comprising a metal precursor and an organic substance; and forming a metal-carbon nanofiber by performing a selective oxidation heat treatment to the metal precursor-organic nanofiber so as to simultaneously oxidize carbon of the organic substance and reduce the metal precursor to a metal, wherein the metal has a lower oxidation resistance than the carbon; the selective oxidation heat treatment is performed through a single heat treatment step, not a plurality of heat treatment steps; and metal-carbon nanofibers with different structures may be formed according to the amount of partial oxygen pressure under which the selective oxidation heat treatment is performed.",,D01D1/02;;B22F1/0547;;B22F1/142;;B22F1/16;;B22F9/22;;B22F9/30;;B22F2999/00;;C22C1/0425;;C22C47/14;;D01D5/003;;D01D10/02;;D01F1/10;;D01F6/14;;D01F9/21;;D01F11/00;;D01D1/02;;B22F1/0547;;B22F1/142;;B22F1/16;;B22F9/22;;B22F9/30;;B22F2301/10;;B22F2304/05;;B22F2999/00;;C22C1/0425;;C22C47/14;;D01D5/0007;;D01D5/003;;D01D10/02;;D01F1/10;;D01F6/14;;D01F9/14;;D01F9/21;;D01F11/00;;D10B2101/12;;D10B2101/20;;D01D5/00;;B22F1/142;;B22F1/16;;D01F9/12,metalTextiles
169-259-364-478-075,"CONDUCTIVE FABRIC AND METHOD AND APPARATUS FOR MANUFACTURING SAME The present invention relates: to a conductive fabric and a method and apparatus for manufacturing same; and more specifically, to a conductive fabric and a method and apparatus for manufacturing same, wherein part of a conductive wire to be woven together with the fabric is exposed outside the fabric such that the connection of conductive wires, the connection of various elements or modules, and so on can be carried out in a fast and simple manner, thereby improving workability and productivity. The conductive fabric of the present invention, which is woven in a flat shape, comprising a plurality of warp strands arranged in the longitudinal direction, a plurality of weft strands to be woven with the warp strands, and at least one conductive wire strand arranged and woven in the longitudinal direction, comprises: a conductive wire weaving section where the conductive wire is woven with the warp and/or weft and incorporated with the conductive fabric as one body; and a conductive wire exposing section where the conductive wire is not woven with the warp and/or weft and a predetermined length of the conductive wire is exposed outside the conductive fabric.",,D03D1/0088;;D03D13/004;;D03D15/00;;D03D15/25;;D03D15/47;;D04B21/14;;D10B2101/20;;D10B2401/16;;Y10T442/3008;;Y10T442/3073;;Y10T442/3179;;Y10T442/3195;;D03D15/533;;D02G3/38;;D03D1/0088;;D03D13/00;;D03D15/56;;D10B2401/16;;D10B2401/18;;D03D15/00;;D03D1/00;;D03D1/0088;;D03D13/004;;D03D15/25;;D03D15/47;;D03D27/06;;D04B21/14;;D10B2101/20;;D10B2401/16;;Y10T442/3008;;Y10T442/3073;;Y10T442/3179;;Y10T442/3195;;D03D15/56,metalTextiles
