Lens ID,Combined,Keyphrases,Classifications,Category
054-633-939-588-580,"THREE-STEP PROCESS FOR MIMICKING PLASTIC SURGERY RESULTS A three-step process performs, with a derma roller, a plurality of movements along an area of intended rejuvenation of a human user. Furthermore, the three- step process applies, subsequent to the derma roller performance, a chemical compound to one or more patches of skin at the area of intended rejuvenation. Finally, the three-step process emits, subsequent to the application of the chemical compound, light toward the area of intended rejuvenation. The three- step process may be customized to a user based on a variety of factors (e.g., area of intended rejuvenation, age, skin sensitivity, or the like).",,A61N5/0616;;A61H15/0092;;A61H15/02;;A61H2015/0014;;A61H2201/10;;A61H2201/105;;A61H2201/1695;;A61H2205/022;;A61H2205/025;;A61K8/671;;A61K31/07;;A61K2800/874;;A61M37/0015;;A61M2210/04;;A61N5/062;;A61N2005/0642;;A61N2005/0644;;A61N2005/0662;;A61N2005/0663;;A61Q19/08;;A61H15/02;;A61H15/0092;;A61H2015/0014;;A61H2201/1253;;A61N5/0616;;A61N5/062;;A61N2005/0644;;A61N2005/0663;;A61M37/00,antiSeed
085-245-795-876-048,"Multi-beam optical system A multi-beam optical system has a beam-dividing element that divides a light beam emitted by a light source into a plurality of light beams, which are emerged therefrom at different angles, respectively. A propagation optical system, through which the divided light beams propagate, includes a plurality of curved surface mirrors, and an image-forming optical system that forms a plurality of beam spots on an objective surface by converging the light beams propagated through the propagation optical system. In such an optical system, the curved mirrors are arranged such that the affection of the mirrors on the alignment of the beam spots is accumulatively cancelled.",,G03F7/70058;;G02B26/12;;G02B27/0031;;G03F7/70058;;G02B26/12;;G02B27/0031;;G02B26/10;;G02B26/12;;G02B27/00;;G03F7/20,antiSeed
160-683-617-770-695,METHOD FOR USING AN ATOMIC FORCE MICROSCOPE ,,G01Q30/04;;G01Q60/34;;G01Q30/04;;G01Q60/34;;G01Q30/04;;G01Q60/32;;G01Q60/34,antiSeed
054-247-795-092-803,"Hybrid Cool Roof The hybrid cool roof has a near horizontal solar reflecting surface, and a second esthetic surface, which is angled to the street view. The esthetic surface gives the hybrid cool roof the appearance of a conventional roof when viewed from street level, giving the roof a decorative appearance while having the cooling cost functionality of a conventional cool roof. At times when the sun angle is low in the sky, such as wintertime, the hybrid cool roof is able to absorb solar radiation, lowering heating costs. Thus, the hybrid cool roof has an ideal combination of the function and appearance of conventional cool roofs and traditional roofs, while mitigating the disadvantages of both.",,E04D1/16;;E04D1/30;;E04D3/30;;E04D7/00;;G02B5/0808;;E04D1/30;;E04D1/16;;E04D3/30;;E04D7/00;;G02B5/0808;;E04D13/16;;G02B5/08,antiSeed
175-983-996-830-633,"Multi-beam optical system A multi-beam optical system has a beam-dividing element that divides a light beam emitted by a light source into a plurality of light beams, which are emerged therefrom at different angles, respectively. A propagation optical system, through which the divided light beams propagate, includes a plurality of curved surface mirrors, and an image-forming optical system that forms a plurality of beam spots on an objective surface by converging the light beams propagated through the propagation optical system. In such an optical system, the curved mirrors are arranged such that the affection of the mirrors on the alignment of the beam spots is accumulatively cancelled.",,G03F7/70058;;G02B26/12;;G02B27/0031;;G03F7/70058;;G02B26/12;;G02B27/0031;;G02B26/10;;G02B26/12;;G02B27/00;;G03F7/20,antiSeed
141-833-595-638-192,Process for dehumidifying moist gas mixtures A process and an apparatus for dehumidifying a moist gas mixture are provided. The apparatus for dehumidifying a moist gas mixture can be used and in the process. The absorption medium used in the process and the apparatus is also provided.,,B01D53/263;;B01D53/1493;;B01D53/28;;B01D2252/30;;B01D2252/60;;B01D2259/4508;;C10L3/106;;C10L2290/10;;C10L2290/541;;F24F3/1417;;B01D53/1493;;B01D53/263;;B01D53/28;;B01D2252/30;;B01D2252/60;;B01D2259/4508;;C10L3/106;;C10L2290/10;;C10L2290/541;;F24F3/1417;;B01D53/1493;;B01D53/1425;;B01D53/263;;B01D53/28;;B01D2252/30;;B01D2252/60;;C10L3/106;;C10L2290/06;;C10L2290/10;;C10L2290/541;;F24F3/1417;;B01D53/14;;B01D53/26;;B01D53/28;;C10L3/10;;F24F3/14,antiSeed
069-286-102-175-11X,"Apparatus and method for processing audio An audio processing apparatus may obtain second audio signals corresponding to channels included in a second channel group from first audio signals corresponding to channels included in a first channel group, downsample at least one third audio signal corresponding to at least one channel identified based on a correlation with the second channel group from among the channels included in the first channel group, by using an artificial intelligence (AI) model, and generate a bitstream including the second audio signals corresponding to the channels included in the second channel group and the downsampled at least one third audio signal. The first channel group includes a channel group of an original audio signal, and the second channel group is constructed by combining at least two channels from among the channels included in the first channel group.",,G10L19/008;;H04S2400/01;;H04S2400/03;;H04S3/008;;H04S2420/11;;G06N3/048;;G06N3/045;;G10L19/00;;H04S7/00;;G10L19/008;;H04S2400/01;;G06N3/08;;H04S3/008;;G10L19/008;;G06N3/08;;H04S3/00,antiSeed
046-905-039-144-454,METHOD AND APPARATUS FOR RESTRICTING ACCESS OF DEVICES Embodiments of the present application are directed to a method and apparatus for restricting access of devices. The receiving cell access related method may include: receiving cell access related information; and information performing an access control based on the cell access related information and a device type of a user equipment (UE).,,H04W48/02;;H04L27/2601;;H04W8/22;;H04W48/12;;H04W48/02;;H04W48/08;;H04W48/02;;H04W48/08,antiSeed
024-332-740-745-094,METHOD AND APPARATUS FOR RESTRICTING ACCESS OF DEVICES Embodiments of the present application are directed to a method and apparatus for restricting access of devices. The method may include: receiving cell access related information; and performing an access control based on the cell access related information and a device type of a user equipment (UE).,,H04W48/02;;H04L27/2601;;H04W8/22;;H04W48/12;;H04W48/02;;H04W48/08;;H04L27/26;;H04W48/12,antiSeed
158-687-645-000-942,"COLOR STABLE RED-EMITTING PHOSPHORS A process for synthesizing a Mn4+ doped phosphor includes contacting a precursor of formula I, Ax(M1-z, Mnz)Fy at an elevated temperature with a fluorine-containing oxidizing agent in gaseous form to form the Mn4+ doped phosphor; wherein A is Li, Na, K, Rb, Cs, or a combination thereof; M is Si, Ge, Sn, Ti, Zr, Al, Ga, In, Sc, Hf, Y, La, Nb, Ta, Bi, Gd, or a combination thereof; x is the absolute value of the charge of the [MFy] ion; y is 5, 6 or 7; and 0.03≤z < 0.10.",,C09K11/617;;H01L33/502;;H01L33/502;;C09K11/616;;C09K11/617;;H01L2224/48091;;H01L2224/48247;;H01L2924/181;;Y02B20/00;;C09K11/617;;C09K11/616;;H01L33/502;;H01L33/502;;C09K11/616;;C09K11/617;;H01L2224/48091;;H01L2224/48247;;H01L2924/181;;,antiSeed
193-504-032-744-070,"COMPRESSOR AND FREEZER An inflow end (51) of a discharge port (50) has a hydraulic diameter Di expressed by Di = 4 × (Ai/Li), where Ai is an area of the inflow end (51) and Li is a circumferential length at the inflow end (51). An outlet flow path (70) is formed between an outflow end (52) of the discharge port (50) and a valve body (61). The outlet flow path (70) has a cross-sectional area Ao expressed by Ao = Lo × ho and a hydraulic diameter Do expressed by Do = 4 × {Ao/(Lo + Lv)}, where Lo is a circumferential length at the outflow end (52) of the discharge port (50), ho is a reference lift amount of the valve body (61), and Lv is a circumferential length of a valve head (64) of the valve body (61). The hydraulic diameter ratio (Do/Di) in this case is 0.602 or more and 0.740 or less.",,F04B39/10;;F04C29/128;;F04C23/008;;F04B39/1073;;F04C18/30;;F04C18/348;;F04C18/3562;;F04C29/128;;F25B31/026;;F04B39/10;;F04C29/12,antiSeed
037-244-095-811-264,"HIGH-PRESSURE GAS DISCHARGE LAMP A high pressure gas discharge lamp comprising a discharge vessel, an outer envelope enclosing said discharge vessel with an interspace between the outer envelope and the discharge vessel. A UV-enhancer having a wall enclosing an electrode space with a filling gas and an internal electrode extending from the electrode space through the wall to the interspace. Said UV-enhancer is arranged in said interspace between the outer envelope and the discharge vessel, said wall of the UV-enhancer being made of ceramic material and contains said filling gas. The electrode is directly sealed into the wall.",,H01J9/323;;H01J61/363;;H01J61/54;;H01J61/547;;H01J9/323;;H01J61/0735;;H01J61/363;;H01J61/54;;H01J9/32;;H01J61/36;;H01J61/54,antiSeed
131-137-609-323-545,"TOUCHLESS TESTING PLATFORM Methods, systems, and apparatus, including computer programs encoded on a computer storage medium, for a touchless testing platform employed to, for example, create automated testing scripts, sequence test cases, and implement determine defect solutions. In one aspect, a method includes the actions of receiving a log file that includes log records generated from a code base; processing the log file through a pattern mining algorithm to determine a usage pattern; generating a graphical representation based on an analysis of the usage pattern; processing the graphical representation through a machine learning algorithm to select a set of test cases from a plurality of test cases for the code base and to assign a priority value to each of the selected test cases; sequencing the set of test cases based on the priority values; and transmitting the sequenced set of test cases to a test execution engine.",,G06F11/3684;;G06F11/3688;;G06N20/00;;G06F15/76;;G06F11/3688;;G06N20/00;;G06F11/3688;;G06F11/3692;;G06F11/3684;;G06N20/00;;G06F15/76;;G01R31/31835;;G05B23/0229;;G06F16/9024;;G06F8/10;;G06F11/3696;;G06N5/02;;G06F11/008;;G06F11/3438;;G06F11/3476;;G06F11/3616;;G06F11/3664;;G06F11/3676;;G06F2201/865;;G06F11/36;;G06F8/10;;G06F11/00;;G06F11/34;;G06F16/901;;G06N5/02;;G06N20/00,antiSeed
049-201-639-224-531,"DEVICE FOR PRODUCING BOOK COVERS, BOX LIDS OR GAME BOARDS ",,B26D1/405;;B42C7/00;;B26D1/255;;B26D5/00;;B26D1/435;;B26D7/265;;B31D1/0043;;B42C7/008;;B31D1/005;;B26D2007/2664;;B26D1/435;;B31D1/0043;;B26D7/265;;B26D2007/2664;;B26D1/405;;B26D5/00;;B26D1/255;;B42C7/00;;B42C7/008;;B31B50/20;;B31B50/022;;B26D1/405;;B26D1/435;;B26D5/00;;B26D7/265;;B26D2007/2664;;B31D1/0043;;B42C7/008;;B26D1/43;;B26D1/25;;B26D1/40;;B26D5/00;;B26D7/26;;B31D1/00;;B42C7/00,antiSeed
076-090-700-332-452,FERROELECTRIC CERAMIC MATERIAL ,,C04B35/493;;H10N30/8548;;C04B35/493;;H10N30/853;;C04B35/493;;H10N30/853;;C04B35/493;;H10N30/853,antiSeed
026-851-975-028-003,"METHOD AND PRODUCT FOR PROCESSING OF VRDS 4D MEDICAL IMAGES Disclosed in embodiments of the present application are a method and a product for processing of VRDS 4D medical images, the method is applied to a medical imaging apparatus, and the method includes: performing initial data analysis processing on a plurality of scanned images to obtain an image source including image features of a target site of a target user; performing post-data processing on the image source to obtain N first image data sets; performing preset processing on the N first image data sets to obtain N second image data sets; performing VRDS 4D medical image display according to the N second image data sets. The embodiment of this application is facilitated to improve the refinement degree and accuracy of the medical imaging apparatus in performing medical image display.",,G16H30/20;;G06T19/20;;G06T2219/2012;;G06T2219/2016;;G16H30/20;;G06T19/20;;G06T2210/41;;G06T2219/2016;;G06V2201/03;;G16H30/40;;G16H50/20;;G06T19/20;;G06T7/0012;;G06T7/73;;G06T2200/24;;G06T2210/41;;G06T2219/2016;;G06T2219/2021;;G06V10/26;;G06V10/751;;G06V2201/03;;G16H30/40;;G06T19/20;;G06T7/00;;G06T7/73;;G06V10/26;;G06V10/75;;G16H30/40,antiSeed
