Lens ID,Combined,Keyphrases,Classifications,Category
155-684-142-155-421,"PROCESS OF MANUFACTURE OF MINERAL WOOL ARTICLES FROM BASALT CARRYING ROCKS AND TECHNOLOGICAL LINE FOR ITS IMPLEMENTATION FIELD: manufacture of construction materials, heat and sound-proofing of structures of buildings of various assignment, various applications in textile, furniture and medical industries. SUBSTANCE: basalt-carrying rock is heated prior to loading into furnace, rock is melted in electric arc furnace of bottom type with carbon electrodes. Before cooling melt is heated to temperature exceeding melting temperature by factor of 50-250 C and is endured in stabilization chamber of furnace till averaged composition of glass mass with following proportion of key components 3.0 <(Al2O3+SiO2)/(CaO+MgO) > 7.0; FeO/Fe2O3 > 0.5; FeO+Fe2O3=7.0-14.5% and iron melt are won. Then iron melt is removed and cooled melt of glass mass is poured out through spinneret. Glass jet is fanned with steam. Technological line for manufacture of mineral wool articles includes rock weighing machine, melting furnace, device to cool melt to temperature of production of fibers, discharging unit, unit to fan melt, chamber for precipitation of fibers and devices to form articles. Technological line is equipped with heat exchanger. Electric arc melting furnace of bottom type is fitted with carbon electrodes and with stabilization chamber located in its lower part. Bottom of furnace has drain hole for removal of iron melt and discharging unit for output of melt of glass mass manufactured in the form of spinneret with separable bushing. Fanning unit comes in the form of ejector mounted for movement in longitudinal and lateral directions. EFFECT: expanded technological capabilities in usage of basalt rocks of wide range, simplified technology, reduced technological cycle and increased quality of manufactured articles. 8 cl, I dwg, 3 tbl",,C03B5/0275;;C03B3/023;;C03B5/23;;C03B5/26;;C03B5/262;;C03B37/06;;C03C13/00;;C03C13/06;;Y02P40/50;;C03B3/02;;C03B5/027;;C03B5/23;;C03B5/26;;C03B37/06;;C03C13/00;;C03C13/06,mineralTextiles
031-889-141-150-736,"Process for colouring textile materials and foils Textile materials and foils are dyed or printed by treatment with an aqueous preparation containing (a) the reaction product of diketene with a polyalkylene glycol (or oxide)-modified polyvinyl alcohol, (b) a stabilized diazosium compound and optionally (c) an aminoplast precondensate of which the methylol radicals may be partly or fully etherified; and the colorations or prints fixed by heating to 90 DEG C or above. Suitable materials are fabrics, knitted fabrics and fibre fleeces made from natural, regenerated or acetylated cellulose, wool, silk, polyamides, polyesters, polyacrylonitriles, polyvinyl chloride, glass fibres or asbestos, as well as foils based on cellulose or synthetic materials, paper and cardboard.",,D06P1/6138;;D06P1/12;;D06P1/122;;D06P1/52;;D06P1/5228;;D06P1/58;;D06P1/6138;;D06P1/12;;D06P1/122;;D06P1/52;;D06P1/5228;;D06P1/58;;D06P1/12;;D06P1/52;;D06P1/58;;D06P1/613,mineralTextiles
033-263-053-886-186,"Glass textile fabric Provided is a woven, glass textile fabric comprised of glass sliver in the weft or cross direction and air texturized glass yarn in the machine direction having a titer of from 20 to 80 tex. The resulting fabric is aesthetically pleasing in appearance, strong, yet lightweight. The fabric finds excellent applicability as a wall covering.",,D06N3/0022;;D03D15/267;;D06N7/0002;;D06N3/0022;;D03D15/267;;D06N7/0002;;D03D15/00;;D06N3/00;;D06N7/00,mineralTextiles
037-260-529-531-80X,"Glass fiber impregnating compound composition, glass fiber impregnating compound, preparation method of glass fiber impregnating compound, glass fiber and application of glass fiber The invention provides a glass fiber impregnating compound composition, a glass fiber impregnating compound, a preparation method of the glass fiber impregnating compound, a glass fiber and application of the glass fiber. The glass fiber impregnating compound composition comprises the following components in percentage by weight: 92.5%-94.5% of water and 5.5%-7.5% of other components, and the other components comprise the following components in parts by weight: 6-12 parts of a coupling agent, 57-87 parts of a film-forming agent, 2-8 parts of a lubricant, 2-10 parts of a softener and 1-5 parts of a surfactant. The glass fiber impregnating compound formed by mixing the glass fiber impregnating compound composition is applied to the production of glass fibers, so that the glass fibers have good process smoothness and glass fiber reinforced plastic mechanical properties, and are particularly suitable for the operation requirements of a mechanical automatic yarn feeding process and batch continuous production of a user; therefore, the production and operation efficiency of users can be remarkably improved, and the operation intensity of workers is reduced.",,C03C25/465;;C03C25/16;;C03C25/465;;C03C25/16,mineralTextiles
046-656-239-793-390,"Waterproof glass fiber felt for glass fiber reinforced plastics The utility model relates to felt cloth, in particular to a waterproof glass fiber felt for glass fiber reinforced plastics, a joining edge is arranged at the edge of the glass fiber felt so as to realize seamless connection of two pieces of felt with the same thickness. The waterproof glass fiber felt for glass fiber reinforced plastics comprises a glass fiber felt which has the thickness of 0.65mm to 0.77mm formed by adhesion of chopped glass fiber, the chopped glass fiber contains more than one color, the side edge of the glass fiber felt is provided with the joining edge which becomes thinner from inside to outside, and the width of the joining edge is at least 50mm. The waterproof glass fiber felt has the following beneficial effects: due to the arrangement of the joining edge, the phenomenon of unevenness when two pieces of glass fiber felt are butted does not exist; a marker line is arranged at the butting position, therefore, the operation efficiency is improved, and the butting quality is ensured. Glass fibers with different colors are added in the glass fiber felt, therefore, whether glass fiber is leaked can be determined by visual contact, identification on the glass fiber felt is convenient, and the problem of leaking is prevented.",,;;B32B5/02;;B32B17/06,mineralTextiles
103-061-140-355-481,"MINERAL WOOL SUBSTRATE The invention relates to a mineral wool substrate comprising at least one coated surface, wherein a cured/dried composition has been applied to the at least one surface and the cured/dried composition comprises fibres and a binder. The invention further relates to a method of coating the mineral wool substrate and a composite structure comprising the mineral wool substrate.",,D04H1/4209;;B32B21/10;;B32B2262/108;;C03C3/062;;C03C3/085;;C03C13/06;;C03C25/26;;C09D7/61;;C09D7/70;;C09J161/24;;C09J161/28;;C09J161/30;;D04H1/587;;D04H1/64;;D04H1/4209;;C09D7/61;;C09D7/70;;C09D5/00;;C09D7/61,mineralTextiles
100-463-257-690-083,"METHOD TO LIMIT SILICON IN B4C PARTICULATE BASED CMC COMPOSITES A method of fabricating a composite component, includes forming a fibrous preform by forming a first ceramic particle layer over a first textile layer, the first ceramic particle layer having a first group of ceramic particles, disposing a second textile layer over the first ceramic particle layer, forming a second ceramic particle layer over the second textile layer, the second ceramic particle layer having a second group of ceramic particles, and disposing a third textile layer over the second ceramic particle layer. The method further includes densifying the fibrous preform.",,C04B35/83;;B32B18/00;;C04B2235/3821;;C04B2235/428;;C04B2235/5248;;C04B2235/5427;;C04B2235/5436;;C04B2235/5472;;C04B2235/616;;C04B2235/728;;C04B2235/77;;C04B2237/38;;C04B2237/385;;C04B2235/5268;;F16D55/24;;C04B35/80;;C04B2235/614;;F16D65/186;;F16D65/092;;F16D2069/001;;F16D69/00;;F16D2200/0039;;F16D2200/0091;;F16D69/023;;C04B35/62222;;C04B35/563;;C04B41/457;;C04B41/5096;;C04B35/83;;C04B2235/422;;C04B2235/616;;C04B2235/3821;;C04B2235/5248;;C04B2235/428;;C04B41/91;;B32B18/00;;C04B35/80;;C04B35/83;;F16D55/24,mineralTextiles
116-142-650-183-225,"Basalt fiber gridding cloth winding device The utility model relates to the field of textile equipment, in particular to a basalt fiber gridding cloth winding device which comprises a base, a first movable frame and a fixed frame, a sliding rail is arranged at the upper end of the left side of the base, a rolling wheel is movably installed at the lower end of the first movable frame, and the rolling wheel arranged at the lower end of the first movable frame is installed in the sliding rail in a rolling mode; an electric telescopic rod is arranged on one side of the lower end of the first movable frame. A winding assembly is arranged at the upper end of the first movable frame. The fixing frame is fixedly installed at the upper end of the right side of the base, and a cloth pressing assembly is arranged on the fixing frame. According to the winding device for the basalt fiber gridding cloth, the cloth pressing assembly can conduct reciprocating displacement, flow guiding, extruding and finishing on the basalt fiber gridding cloth, and the tension of the basalt fiber gridding cloth in the winding process is always guaranteed; and the situation that the position of the wound basalt fiber gridding cloth deviates in the winding process of the winding assembly is avoided, and meanwhile, the surface of the basalt fiber gridding cloth can be rubbed back and forth to clean dust particles attached to the surface of the basalt fiber gridding cloth.",,Y02P40/57;;B65H18/10;;B65H23/00;;D06G1/00,mineralTextiles
117-550-408-496-863,"HEMOSTATIC TEXTILE A hemostatic textile comprising glass fibers circular knit with bamboo-sourced rayon fibers in a tubular fashion. The knitted textile is scoured and dried to shrink the bamboo-sourced rayon relative to the glass fibers and to orient the glass fibers exteriorly of the bamboo-sourced rayon fibers such that when the hemostatic textile is administered to a wound, the glass fibers are the first to come in contact with any wound fluid, for example blood. This orientation aids in the activation of the hemostatic response which leads to faster clot times and improved overall wound-healing. A method of manufacturing and utilizing the hemostatic textile is also provided.",,A61L15/18;;A61F13/00987;;A61F13/01012;;A61F2013/00238;;A61L15/42;;A61L2400/04;;D04B1/14;;D04B1/22;;D10B2101/06;;D10B2201/10;;D10B2403/0114;;D10B2509/022;;A61L15/18;;A61F13/00987;;A61F13/01012;;A61F2013/00238;;A61L15/28;;A61L15/42;;A61L2300/10;;A61L2300/102;;A61L2300/112;;A61L2400/04;;D04B1/14;;D04B1/22;;D06C5/00;;D06C19/00;;D10B2403/0114;;D10B2509/022;;A61L15/18;;A61L15/42,mineralTextiles
136-982-854-474-312,"Patterned glass fiber textile Provided is a woven, patterned glass fiber textile comprised of a warp yarn having a titer in the range of from 155 to 300 tex, and a weft yarn having a titer in the range of about 68 to 660 tex. The resulting textile fabric is aesthetically pleasing, and finds excellent applicability as a wallcovering.",,D06N3/0022;;D03D15/267;;D06N7/0002;;D06N2201/082;;Y10T442/2992;;Y10T442/3179;;Y10T442/322;;Y10T442/3309;;D06N3/0022;;D03D15/267;;D06N7/0002;;D06N2201/082;;Y10T442/2992;;Y10T442/3179;;Y10T442/322;;Y10T442/3309;;D03D15/00;;D06N3/00;;D06N7/00,mineralTextiles
176-593-074-791-909,"GLASS FIBER SIZE AND GLASS FIBER <P>PROBLEM TO BE SOLVED: To provide a glass fiber sizing agent having high ability to size glass fibers and therefore is capable of improving the mechanical strength of an FRTP using glass fibers sized therewith as a reinforcement, to provide a glass fiber, and glass fiber-reinforced resin. <P>SOLUTION: The sizing agent comprises 4.0 mass% (in terms of the solids) emulsion (as a film-forming component) prepared by simultaneously emulsifying a maleic anhydride-modified polypropylene of an average molecular weight of 100,000 with a maleic anhydride-modified polypropylene resin of a number-average molecular weight of 20,000 in a mass ratio of 80/20, 0.6 mass% (in terms of the solids) aminosilane being γ-aminopropyltriethoxysilane, and 95.4 mass% deionized water. <P>COPYRIGHT: (C)2005,JPO&NCIPI",,;;C08J5/08;;C03C25/10;;D06M15/227;;D06M101/00,mineralTextiles
191-354-346-207-071,"Fire resistant textile yarn and use thereof Disclosed herein is a fire-resistant textile yarn comprising a core formed from an inorganic filament surrounded by fibres formed entirely or in part from aramid resin. Also disclosed is a fire-resistant textile yarn comprising a core formed from a ply yarn comprising double-threaded - multi-glass filaments, the core being surrounded by fibres formed entirely or in part from aramid resin.",,D02G3/185;;A41D31/08;;D02G3/12;;D02G3/443;;D03D15/513;;D10B2201/24;;D10B2331/021;;D10B2331/14;;Y10T428/2913;;Y10T428/2927;;Y10T428/2929;;Y10T428/2936;;Y10T428/294;;Y10T428/2964;;Y10T428/2965;;Y10T428/2969;;D02G3/185;;A41D31/08;;D02G3/12;;D02G3/443;;D03D15/513;;D10B2201/24;;D10B2331/021;;D10B2331/14;;Y10T428/2913;;Y10T428/2927;;Y10T428/2929;;Y10T428/2936;;Y10T428/294;;Y10T428/2964;;Y10T428/2965;;Y10T428/2969;;A41D31/00;;D02G3/12;;D02G3/36;;D02G3/44;;D03D15/00;;D03D15/12,mineralTextiles
